Gen Number,Fitness
0,0.9532949456174024
1,0.9526551503518874
2,0.9577735124760076
3,0.9513755598208572
4,0.9584133077415228
5,0.9584133077415228
6,0.9558541266794626
7,0.27319257837492
8,0.1074856046065259
9,0.9571337172104928
10,0.9539347408829176
11,0.9545745361484324
12,0.237364043506078
13,0.945617402431222
14,0.1356365962891874
15,0.9513755598208572
16,0.0710172744721689
17,0.9577735124760076
18,0.5470249520153551
19,0.1503518873960332
20,0.3166986564299424
21,0.3384516954574536
22,0.945617402431222
23,0.9577735124760076
24,0.254638515674984
25,0.3480486244401791
26,0.8995521433141395
27,0.0697376839411388
28,0.3147792706333973
29,0.3435700575815739
30,0.9584133077415228
31,0.2040946896992962
32,0.2079334612923864
33,0.9526551503518874
34,0.3646833013435701
35,0.91106845809341
36,0.9526551503518874
37,0.0978886756238003
38,0.3499680102367242
39,0.2815099168266154
40,0.9174664107485604
41,0.9481765834932822
42,0.9539347408829176
43,0.2955854126679462
44,0.9513755598208572
45,0.946257197696737
46,0.0
47,0.2629558541266795
48,0.9545745361484324
49,0.9558541266794626
50,0.9545745361484324
51,0.945617402431222
52,0.0934101087651951
53,0.9539347408829176
54,0.9513755598208572
55,0.9564939219449776
56,0.9539347408829176
57,0.0390275111964171
58,0.0486244401791426
59,0.9552143314139476
60,0.9539347408829176
61,0.9500959692898272
62,0.944977607165707
63,0.9552143314139476
64,0.9545745361484324
65,0.9584133077415228
66,0.945617402431222
67,0.9584133077415228
68,0.9577735124760076
69,0.9571337172104928
70,0.945617402431222
71,0.9539347408829176
72,0.9430582213691618
73,0.9584133077415228
74,0.945617402431222
75,0.9545745361484324
76,0.4350607805502239
77,0.418426103646833
78,0.1586692258477287
79,0.9481765834932822
80,0.9564939219449776
81,0.1017274472168906
82,0.9545745361484324
83,0.9552143314139476
84,0.9558541266794626
85,0.9532949456174024
86,0.9488163787587972
87,0.9564939219449776
88,0.9552143314139476
89,0.9584133077415228
90,0.9539347408829176
91,0.9584133077415228
92,0.9571337172104928
93,0.946896992962252
94,0.9539347408829176
95,0.9564939219449776
96,0.9584133077415228
97,0.9584133077415228
98,0.9558541266794626
99,0.9584133077415228
100,0.944977607165707
101,0.9577735124760076
102,0.9436980166346768
103,0.9552143314139476
104,0.9564939219449776
105,0.945617402431222
106,0.9475367882277672
107,0.9507357645553424
108,0.9539347408829176
109,0.946257197696737
110,0.9577735124760076
111,0.9552143314139476
112,0.9577735124760076
113,0.9520153550863724
114,0.9584133077415228
115,0.9564939219449776
116,0.9539347408829176
117,0.9584133077415228
118,0.944977607165707
119,0.9571337172104928
120,0.9584133077415228
121,0.9584133077415228
122,0.9584133077415228
123,0.9520153550863724
124,0.9558541266794626
125,0.9584133077415228
126,0.9584133077415228
127,0.9488163787587972
128,0.9571337172104928
129,0.9577735124760076
130,0.9584133077415228
131,0.9584133077415228
132,0.9577735124760076
133,0.9584133077415228
134,0.9584133077415228
135,0.9584133077415228
136,0.9513755598208572
137,0.9584133077415228
138,0.9584133077415228
139,0.9584133077415228
140,0.9584133077415228
141,0.9584133077415228
142,0.9564939219449776
143,0.9539347408829176
144,0.9584133077415228
145,0.9520153550863724
146,0.9584133077415228
147,0.9571337172104928
148,0.9552143314139476
149,0.9584133077415228
150,0.9584133077415228
151,0.9584133077415228
152,0.9577735124760076
153,0.9577735124760076
154,0.944977607165707
155,0.9584133077415228
156,0.9577735124760076
157,0.9584133077415228
158,0.9571337172104928
159,0.9545745361484324
160,0.9520153550863724
161,0.9558541266794626
162,0.9577735124760076
163,0.9584133077415228
164,0.9584133077415228
165,0.9552143314139476
166,0.9584133077415228
167,0.9552143314139476
168,0.9577735124760076
169,0.9571337172104928
170,0.9584133077415228
171,0.9584133077415228
172,0.9584133077415228
173,0.9564939219449776
174,0.9571337172104928
175,0.9584133077415228
176,0.9584133077415228
177,0.9520153550863724
178,0.9552143314139476
179,0.9539347408829176
180,0.9564939219449776
181,0.9584133077415228
182,0.237364043506078
183,0.9526551503518874
184,0.9552143314139476
185,0.9545745361484324
186,0.9584133077415228
187,0.9513755598208572
188,0.9577735124760076
189,0.9584133077415228
190,0.9584133077415228
191,0.9584133077415228
192,0.9584133077415228
193,0.9584133077415228
194,0.9584133077415228
195,0.9577735124760076
196,0.9584133077415228
197,0.9577735124760076
198,0.9577735124760076
199,0.9584133077415228
200,0.9584133077415228
201,0.9584133077415228
202,0.9584133077415228
203,0.9552143314139476
204,0.9584133077415228
205,0.9545745361484324
206,0.9584133077415228
207,0.9577735124760076
208,0.9571337172104928
209,0.9552143314139476
210,0.9577735124760076
211,0.9577735124760076
212,0.9584133077415228
213,0.9564939219449776
214,0.9584133077415228
215,0.9584133077415228
216,0.9584133077415228
217,0.9584133077415228
218,0.9584133077415228
219,0.9584133077415228
220,0.9552143314139476
221,0.9584133077415228
222,0.9584133077415228
223,0.9564939219449776
224,0.9584133077415228
225,0.9577735124760076
226,0.9552143314139476
227,0.9545745361484324
228,0.9571337172104928
229,0.9520153550863724
230,0.9577735124760076
231,0.9545745361484324
232,0.9545745361484324
233,0.9584133077415228
234,0.9571337172104928
235,0.9584133077415228
236,0.9552143314139476
237,0.9577735124760076
238,0.9539347408829176
239,0.9584133077415228
240,0.9545745361484324
241,0.9584133077415228
242,0.9577735124760076
243,0.9584133077415228
244,0.9584133077415228
245,0.9545745361484324
246,0.9584133077415228
247,0.9571337172104928
248,0.9584133077415228
249,0.9584133077415228
250,0.9584133077415228
251,0.9584133077415228
252,0.9494561740243124
253,0.9539347408829176
254,0.9577735124760076
255,0.9577735124760076
256,0.9584133077415228
257,0.9545745361484324
258,0.9584133077415228
259,0.9584133077415228
260,0.9571337172104928
261,0.9520153550863724
262,0.925783749200256
263,0.9545745361484324
264,0.9584133077415228
265,0.9584133077415228
266,0.9520153550863724
267,0.9289827255278312
268,0.9564939219449776
269,0.945617402431222
270,0.9564939219449776
271,0.946257197696737
272,0.944337811900192
273,0.9584133077415228
274,0.9532949456174024
275,0.9520153550863724
276,0.9507357645553424
277,0.9584133077415228
278,0.9571337172104928
279,0.9532949456174024
280,0.9584133077415228
281,0.9571337172104928
282,0.9577735124760076
283,0.9584133077415228
284,0.9584133077415228
285,0.9584133077415228
286,0.9584133077415228
287,0.9584133077415228
288,0.9577735124760076
289,0.9577735124760076
290,0.9584133077415228
291,0.946896992962252
292,0.9571337172104928
293,0.9584133077415228
294,0.9564939219449776
295,0.9577735124760076
296,0.9545745361484324
297,0.9532949456174024
298,0.9584133077415228
299,0.9513755598208572
300,0.9206653870761357
301,0.9584133077415228
302,0.9571337172104928
303,0.9584133077415228
304,0.9539347408829176
305,0.9584133077415228
306,0.9584133077415228
307,0.9558541266794626
308,0.9584133077415228
309,0.9526551503518874
310,0.9571337172104928
311,0.9545745361484324
312,0.9552143314139476
313,0.9513755598208572
314,0.9552143314139476
315,0.9584133077415228
316,0.9552143314139476
317,0.9584133077415228
318,0.9577735124760076
319,0.9539347408829176
320,0.9552143314139476
321,0.9584133077415228
322,0.9526551503518874
323,0.9552143314139476
324,0.9488163787587972
325,0.9577735124760076
