timesteps,learning_rate,entropy_loss,approx_kl,loss,policy_gradient_loss,clip_fraction,value_loss,explained_variance,std,n_updates,clip_range,ep_len_mean,ep_rew_mean
38000,0.0003,-2.374456003308296,0.009062352,0.4114150404930115,-0.0025040359714792438,0.0653499993123114,0.833071311712265,0.46675193309783936,0.7902909517288208,180,0.2,62.03104575163399,-4.76845452082657
40000,0.0003,-2.3359395915269854,0.0076547815,0.08225733041763306,-0.0067432841789566746,0.07469999951310456,0.2564802243746817,0.025183498859405518,0.7719055414199829,190,0.2,60.6752655538695,-4.481558908022011
42000,0.0003,-2.301702917814255,0.007086464,0.21402190625667572,-0.0068698959874454865,0.06509999928064644,0.6433863676339387,0.45572590827941895,0.7589620351791382,200,0.2,59.22598870056497,-4.149880844013327
44000,0.0003,-2.2668786633014677,0.005023693,0.1464318037033081,-0.006353948463185226,0.06394999951124192,0.2493956682831049,-0.10136032104492188,0.7458363771438599,210,0.2,56.61776061776062,-3.7777724247617805
46000,0.0003,-2.2440853184461593,0.0055563203,0.15770059823989868,-0.0022677622854989756,0.0459499994572252,0.21061863262206315,0.2892261743545532,0.7413367629051208,220,0.2,55.68765133171913,-3.57313187373223
48000,0.0003,-2.238595381975174,0.0044158013,0.4573954641819,-0.0024226062659246962,0.03269999940879643,0.7025297368317842,0.2653416395187378,0.7431038618087769,230,0.2,54.2816742081448,-3.341385462751745
50000,0.0003,-2.22505839407444,0.0072492016,0.14561787247657776,-0.00449439725412776,0.06924999945797027,0.43227346073836087,0.2194417119026184,0.7299724221229553,240,0.2,53.76533907427341,-3.329536298970533
52000,0.0003,-2.2116926491260527,0.0048085405,0.48705652356147766,-0.0026866663032120465,0.04774999938905239,1.1153341190889479,0.2663930058479309,0.7342073321342468,250,0.2,52.92362525458248,-3.150805343329526
54000,0.0003,-2.211792464852333,0.0038009859,0.5901527404785156,-0.0009516426807924283,0.022949999608099462,1.0539091210067273,0.2598351836204529,0.7290385961532593,260,0.2,52.24104549854792,-2.969480012538619
56000,0.0003,-2.182329165935516,0.0062060123,0.14691829681396484,-0.00303642611039745,0.04629999947734177,0.3206527423858643,0.16725623607635498,0.7157207727432251,270,0.2,52.37265917602996,-3.0316681613266123
58000,0.0003,-2.1598313635587694,0.0052549597,0.45280203223228455,-0.001404741202536748,0.04679999933578074,1.1844490314275027,0.5114452838897705,0.7101430892944336,280,0.2,51.36846767050487,-2.841461475586555
60000,0.0003,-2.1511264032125474,0.0032383583,0.14278864860534668,-0.0037080395218628847,0.03849999950267374,0.39629862196743487,0.11254793405532837,0.7095623016357422,290,0.2,50.859202714164546,-2.7067961607248323
62000,0.0003,-2.1438047206401825,0.0079192165,0.19595737755298615,-0.0067172951741804356,0.07769999937154352,0.6605189210176468,0.41796350479125977,0.7078957557678223,300,0.2,50.73628173628174,-2.704411513595841
64000,0.0003,-2.153558579683304,0.0050033852,1.0097737312316895,-0.0012967510564399732,0.04229999941773713,1.697553217113018,0.6429836750030518,0.7134696841239929,310,0.2,50.156739811912225,-2.586653127240215
66000,0.0003,-2.1541948562860487,0.0044863997,1.0849573612213135,-0.002987065763149719,0.044899999415501955,1.423615692332387,0.31281888484954834,0.7094404697418213,320,0.2,49.71665410700829,-2.518035399507118
68000,0.0003,-2.1529931950569154,0.0071228133,0.5911863446235657,-0.002737709639562491,0.05969999941065907,1.7391402050852776,0.6728429794311523,0.712761402130127,330,0.2,49.34252539912917,-2.4342413994997476
70000,0.0003,-2.1468693733215334,0.0045456053,0.5885869860649109,-0.0010122220445982677,0.040799999414011835,1.1807474930584432,0.331229567527771,0.7046784162521362,340,0.2,48.707724425887264,-2.3019703270120515
72000,0.0003,-2.1317180663347246,0.0054888846,0.5484711527824402,-0.002820975670106414,0.05354999928735196,0.8230257800966502,0.3983178734779358,0.7022265195846558,350,0.2,48.19277108433735,-2.1947794895893455
74000,0.0003,-2.1087733727693556,0.0053611556,0.6016837954521179,-0.003272292240655954,0.04089999941177666,0.8385825302451849,0.28707313537597656,0.6904128193855286,360,0.2,47.83257918552036,-2.1094474625265436
76000,0.0003,-2.1056937992572786,0.0055328133,0.5726289749145508,-0.003042412720779177,0.05334999932907522,1.096280683502555,0.46025794744491577,0.6973322629928589,370,0.2,47.280024891101434,-2.0188243710118816
78000,0.0003,-2.1062854766845702,0.0039213495,0.29038944840431213,-0.0007977953891939249,0.03754999947734177,0.7866400323808194,0.3637796640396118,0.6917498111724854,380,0.2,46.725584182145,-1.9300866263122254
80000,0.0003,-2.0944556427001952,0.0055625984,0.22709473967552185,-0.0009578975854809002,0.04499999940395355,0.9293987768143416,0.42973124980926514,0.6909263134002686,390,0.2,46.1402192729371,-1.8422281027299539
82000,0.0003,-2.104970214366913,0.0063366117,0.2699599862098694,-0.001604280074679536,0.07024999954737723,0.6120111893117428,0.26795661449432373,0.6977256536483765,400,0.2,45.67130919220056,-1.7636556301681445
84000,0.0003,-2.107464936375618,0.00342732,0.24443389475345612,-0.0005298295493595084,0.04289999952539802,0.7988972645252943,0.3683135509490967,0.692420482635498,410,0.2,45.45749864645371,-1.7137536668502904
86000,0.0003,-2.1029189372062684,0.0042344257,0.439670592546463,-0.003853139864728288,0.05594999920576811,1.1001771377772094,0.4665800929069519,0.6945317983627319,420,0.2,45.47065044949762,-1.7117142755300025
88000,0.0003,-2.109284080862999,0.0060406355,0.26844102144241333,-0.003199262418210491,0.05694999922998249,1.3905590237677097,0.553725004196167,0.6973738670349121,430,0.2,45.4671834625323,-1.727609912411003
90000,0.0003,-2.123445315957069,0.0056995773,0.5124427676200867,-0.001849152894783357,0.04909999929368496,1.5531430982798338,0.6499610543251038,0.7036764621734619,440,0.2,45.21758793969849,-1.6523076658606333
92000,0.0003,-2.121315127015114,0.005484388,0.2057807892560959,-0.0032377417487714413,0.05434999947436154,0.8065246035903693,0.16465532779693604,0.6976866722106934,450,0.2,45.06271435570799,-1.6009115244876346
94000,0.0003,-2.105054787993431,0.0063251136,0.528879702091217,-0.0026248060566133047,0.058499999241903425,1.3237064227461814,0.5350492596626282,0.6902645826339722,460,0.2,44.81926561754888,-1.5556293267924066
96000,0.0003,-2.080802834033966,0.0071983635,0.3901655375957489,-0.006401971619834512,0.07449999934993684,0.8614229139685631,0.26272642612457275,0.6798934936523438,470,0.2,44.44974525243168,-1.4951747519200334
98000,0.0003,-2.0480937534570693,0.0067271157,0.238080695271492,-0.003961683398948476,0.07584999941289425,0.5941761374473572,0.2989969849586487,0.6704702973365784,480,0.2,44.20387911592242,-1.4421355760679322
100000,0.0003,-2.0253435552120207,0.007648009,0.2812800705432892,-0.0031461238696692817,0.07459999949671328,0.5506397287920117,0.3462715744972229,0.6632219552993774,490,0.2,44.04713656387665,-1.3931364074982044
102000,0.0003,-2.0000486519932745,0.004988882,0.31118500232696533,-0.000433955661224581,0.029999999487772586,0.9243544219806791,0.40668874979019165,0.6540579795837402,500,0.2,43.81443298969072,-1.349168733312046
104000,0.0003,-1.9717442539334298,0.0072185546,0.3125879466533661,-0.0033731260272303132,0.058299999246373774,0.7186166599392891,0.20611172914505005,0.643614649772644,510,0.2,43.485570890840656,-1.294093074635229
106000,0.0003,-1.9452631962299347,0.0055921236,0.17552517354488373,-0.0021301047514582015,0.05624999933876097,0.4906990404427052,0.38510799407958984,0.6379104852676392,520,0.2,43.45469454694547,-1.2606432599309463
108000,0.0003,-1.9232378724217414,0.00653839,0.17863337695598602,-0.0013881667562012723,0.05334999928250909,0.4475020736083388,0.433491051197052,0.629477322101593,530,0.2,43.1065868263473,-1.2108244942606332
110000,0.0003,-1.9047197878360749,0.003990547,0.22106671333312988,-0.0023109401029843867,0.03864999937824905,0.4839930457994342,0.394439697265625,0.6267585754394531,540,0.2,43.15103962338172,-1.2514430558615106
112000,0.0003,-1.914503256380558,0.006835051,0.8053886294364929,-0.0018878563142024163,0.06489999935030938,1.4744170731306077,0.28658270835876465,0.6349601745605469,550,0.2,42.830910482019895,-1.2032432538806668
114000,0.0003,-1.9325952565670013,0.0024076446,0.4181675314903259,-0.00039665167698076375,0.029949999516829848,0.7602374099195004,0.21460044384002686,0.6372519731521606,560,0.2,42.60785046728972,-1.1704651743904708
116000,0.0003,-1.9308622747659683,0.0054873875,0.36902692914009094,-0.002248351286136483,0.05909999939613044,0.7441244875267148,0.4038993716239929,0.6356998682022095,570,0.2,42.759587020648965,-1.1865056193459862
118000,0.0003,-1.9409431287646293,0.003333632,0.9863860607147217,-0.0006533906461825989,0.04119999934919179,2.216638868227601,0.670695424079895,0.6433572769165039,580,0.2,42.54184704184704,-1.1581999184861627
120000,0.0003,-1.9540445387363434,0.0050702086,0.4681857228279114,-0.003492122037345329,0.05569999948143959,2.081404005140066,0.31596237421035767,0.6415512561798096,590,0.2,42.56012770485988,-1.1867837329501072
122000,0.0003,-1.9683188739418984,0.005810386,0.5898078680038452,-0.005208096001688141,0.06969999920576811,2.0103665290772916,0.7461904287338257,0.6543272733688354,600,0.2,42.38742182070882,-1.1521718640279368
124000,0.0003,-1.988107530772686,0.007533864,0.6249071359634399,-0.0029379144549995574,0.04729999947361648,1.100233979821205,0.04643678665161133,0.6546880006790161,610,0.2,42.27241732015002,-1.1254223120305915
126000,0.0003,-1.9828672245144845,0.004468678,0.16266658902168274,-0.0024856184506021253,0.0551999992877245,0.4646685699000955,0.54245924949646,0.6514437198638916,620,0.2,42.01133711237079,-1.09127070092948
128000,0.0003,-1.982422480583191,0.00553988,0.22860467433929443,-0.0025180858432089703,0.054749999484047296,0.6470845954865218,0.34590864181518555,0.6526954174041748,630,0.2,41.78909565785178,-1.059720845019401
130000,0.0003,-1.9887646755576134,0.0036642484,0.4136468172073364,-0.0006731203446666756,0.04069999937899411,0.6764040235057474,0.316074013710022,0.6552762985229492,640,0.2,41.646908042294136,-1.0229247936092898
132000,0.0003,-1.9767689660191536,0.006195504,0.2433958351612091,-0.00481962567458468,0.05724999928846955,0.6092135804146528,0.36673372983932495,0.6477538347244263,650,0.2,41.63596214511041,-1.0399038826723146
134000,0.0003,-1.9941173273324966,0.006983176,0.8634653091430664,-0.0035007793612861883,0.06014999938197434,1.2552661771327258,0.14911705255508423,0.6647798418998718,660,0.2,41.39326536916899,-1.006986265876279
136000,0.0003,-2.006140933036804,0.0064819143,0.3476358950138092,-0.0015201742143302877,0.05099999948404729,0.788311077952385,0.19935327768325806,0.6583052277565002,670,0.2,41.19872765828537,-0.9730203635972886
138000,0.0003,-1.9898060888051987,0.007384828,0.22526782751083374,-0.002768131376538445,0.07439999952912331,0.5077217089012265,0.39528989791870117,0.6518584489822388,680,0.2,41.12432915921288,-0.9421215826496023
140000,0.0003,-1.9845482245087624,0.0040711067,0.1537453979253769,-0.00048186133007439125,0.03614999942481518,0.5254360306635499,0.37545692920684814,0.6549707651138306,690,0.2,41.01494286551421,-0.9173234530895799
142000,0.0003,-1.9799789425730705,0.0070611746,0.20238015055656433,-0.004076434479029913,0.07664999928325415,0.6069077203422785,0.4566332697868347,0.6484802961349487,700,0.2,40.84378596087457,-0.8887855472429553
144000,0.0003,-1.9665637972950936,0.005425586,0.23323549330234528,-0.0013788742296270806,0.04934999940916896,0.6252277775108814,0.39549583196640015,0.6467409729957581,710,0.2,40.56522964215272,-0.8630012055718698
146000,0.0003,-1.953694394826889,0.005375454,0.3194051682949066,-0.0010593536741469478,0.047299999417737125,0.6251017108559609,0.40179306268692017,0.6416378617286682,720,0.2,40.49514563106796,-0.8397976540866355
148000,0.0003,-1.9519646522402763,0.0037769855,0.2742493748664856,-0.00030064751384786706,0.04524999925866723,0.7292894469946622,0.293811559677124,0.6436898708343506,730,0.2,40.374079126875856,-0.8140446658201698
150000,0.0003,-1.9452023324370384,0.007865312,0.28028959035873413,-0.004250872704942594,0.07589999938383699,0.8300238844007254,0.37271708250045776,0.6395461559295654,740,0.2,40.211796246648795,-0.7937491407200071
152000,0.0003,-1.9303675812482834,0.0051200674,0.3473091423511505,-0.002086463461633685,0.05779999933205545,0.8573315332084894,0.42221277952194214,0.633542001247406,750,0.2,40.01843075302791,-0.7770474723812983
154000,0.0003,-1.9135853284597397,0.0067930175,0.4964759051799774,-0.002693393000267399,0.05079999932087958,1.061067675203085,0.2858824133872986,0.6304068565368652,760,0.2,40.092944545691225,-0.7850872640005742
156000,0.0003,-1.9128483963012695,0.0046783136,0.658861517906189,-0.001447860747363663,0.05369999942369759,0.8712862550467253,0.5179210901260376,0.6313686370849609,770,0.2,40.0,-0.7613189095774214
158000,0.0003,-1.9116340053081513,0.0058430666,0.1634833961725235,-0.003036960643879865,0.06524999931454659,0.6605265360325575,0.20006108283996582,0.6302409768104553,780,0.2,39.912582112177866,-0.7455248317427919
160000,0.0003,-1.9152647978067399,0.0051707067,0.5203087329864502,0.0013116761005330768,0.03529999948106706,1.2373088443279265,0.3568505048751831,0.633502721786499,790,0.2,39.797014925373134,-0.7282784743460323
162000,0.0003,-1.9074216216802597,0.006110061,0.6661450862884521,-0.002284435182410558,0.05194999941624701,1.3733657511323691,0.2674720883369446,0.6257003545761108,800,0.2,39.744111874386654,-0.7073422838456238
164000,0.0003,-1.8939036631584167,0.007116621,0.9411424398422241,-0.0015122995596106837,0.05999999953433871,1.1059967406839133,0.4037138819694519,0.6256558895111084,810,0.2,39.53556788039547,-0.6890828368723445
166000,0.0003,-1.8871114838123322,0.0062038773,0.19332274794578552,-0.004100462131101086,0.07754999934695661,0.5285120902955532,0.21388369798660278,0.6231589317321777,820,0.2,39.44925124792013,-0.6664002491653678
168000,0.0003,-1.8876447302103043,0.005205098,0.29914605617523193,0.0006718339499169801,0.04724999936297536,0.829597060829401,0.3709004521369934,0.6257612705230713,830,0.2,39.33341137906813,-0.6470708330689102
170000,0.0003,-1.8974582707881928,0.0049598785,0.7703291177749634,-0.0021221064809866875,0.048049999447539446,0.8280030357837677,0.2993454933166504,0.6281070709228516,840,0.2,39.20502767527675,-0.6245863853785484
172000,0.0003,-1.8818809595704078,0.006960544,0.22956407070159912,-0.0035469649693341586,0.06444999931380152,0.6212875234335661,0.3962134122848511,0.615601658821106,850,0.2,39.09777171441564,-0.6045553647677095
174000,0.0003,-1.8520114666223526,0.0054440936,0.27594730257987976,-0.002540660644546726,0.05629999937489629,0.6898588805645705,0.37714171409606934,0.610403299331665,860,0.2,39.00358744394619,-0.5868388660648353
176000,0.0003,-1.8411877539753914,0.006350361,0.2530226707458496,-0.0031551809649302065,0.06809999948367476,0.7579742763191462,0.4198782444000244,0.6071377992630005,870,0.2,39.04592855558021,-0.5978746864671673
178000,0.0003,-1.8341305321455001,0.007491005,0.17254066467285156,-0.001127647559394971,0.060149999214336274,0.7695199669897557,0.5360633134841919,0.6050887107849121,880,0.2,38.92694663167104,-0.5797006724997935
180000,0.0003,-1.8185227382183076,0.0070713684,0.2776855230331421,-0.0024222342534219975,0.06054999941959977,0.6438122387230396,0.0471036434173584,0.5993176698684692,890,0.2,38.85920967393651,-0.5721302299099532
182000,0.0003,-1.8135852244496347,0.0055012843,0.46778860688209534,-0.0007685633236134847,0.060149999223649504,0.8750326765328645,0.24240440130233765,0.6013360023498535,900,0.2,38.76272630457934,-0.5604959814800714
184000,0.0003,-1.8284776884317397,0.007914034,0.2825520932674408,-0.006451881517751099,0.07844999943859875,0.7837938840687275,0.17015743255615234,0.6067620515823364,910,0.2,38.686291000841045,-0.5431939353610167
186000,0.0003,-1.8310330334305762,0.0075700143,0.423064649105072,-0.001071161431724441,0.056799999475479125,0.764722824767232,0.3647041320800781,0.6048349142074585,920,0.2,38.49337748344371,-0.5262180915496234
188000,0.0003,-1.8264867690205575,0.0072078155,0.2578672468662262,-0.002094314438187528,0.06639999944716692,0.6436089038848877,0.3480975031852722,0.6037610769271851,930,0.2,38.36571428571428,-0.5096114960189931
190000,0.0003,-1.8383102062344552,0.008417356,0.52962327003479,-0.004381124391024604,0.06264999939128757,0.8272897300869226,0.3939836025238037,0.6097525358200073,940,0.2,38.22418997786275,-0.49802716970962285
192000,0.0003,-1.8208789929747582,0.009081504,0.1669003665447235,-0.0032425528373414636,0.08199999942444265,0.7094591055810452,0.4477895498275757,0.597008466720581,950,0.2,38.146234849990066,-0.48157619784473416
194000,0.0003,-1.7974102827906608,0.0062002633,0.3721354603767395,-0.004023487222379493,0.0511499993968755,0.6380868350714445,0.47975099086761475,0.5937762260437012,960,0.2,38.082253631723596,-0.47228599880471983
196000,0.0003,-1.805805723965168,0.005926584,0.31131938099861145,-0.003633487406108182,0.052049999246373775,0.9699563712626695,0.26905131340026855,0.6017845869064331,970,0.2,37.93747580332946,-0.4541223465126028
198000,0.0003,-1.8142607468366623,0.006987393,0.35977888107299805,-0.003532468760531993,0.06889999952167272,0.670148812904954,0.2846774458885193,0.5985987186431885,980,0.2,37.83868501529052,-0.4346348023273096
200000,0.0003,-1.8112913176417351,0.0056029055,0.2501300275325775,-0.0034508612843146837,0.06964999952353537,0.6857728496938944,0.42396169900894165,0.5990581512451172,990,0.2,37.84897804693414,-0.44284514208121833
202000,0.0003,-1.8044223403930664,0.0055895215,0.44211626052856445,0.00044452023854828936,0.0453499994892627,1.0491954483091832,0.3067016005516052,0.5945971012115479,1000,0.2,37.78245417134306,-0.44233314115643885
204000,0.0003,-1.7883378505706786,0.005559892,0.6949869394302368,-0.000992752265183796,0.04889999928884208,1.4337707132101059,0.21447861194610596,0.5908137559890747,1010,0.2,37.73839037927845,-0.42769647880499234
206000,0.0003,-1.7803598511219025,0.0074931337,0.2433057427406311,-0.002533151609971416,0.06644999926909805,1.013208021223545,0.2534329295158386,0.5885473489761353,1020,0.2,37.617056245434625,-0.42031347839684197
208000,0.0003,-1.7774171498417854,0.0056955195,0.7528443932533264,-0.006241002800437485,0.0738499990478158,1.5297928412258626,0.5100321769714355,0.590251088142395,1030,0.2,37.55832430480318,-0.40599773325194194
210000,0.0003,-1.774950728416443,0.004629803,0.3408949673175812,-0.0014039426968185608,0.036199999395757916,1.2290176390111447,0.4254521131515503,0.5863937735557556,1040,0.2,37.4375111428062,-0.39499351686390244
212000,0.0003,-1.7508884802460671,0.0056863353,0.5037255883216858,-0.0004131686328135409,0.04874999949708581,0.912800555974245,0.36542415618896484,0.5761122703552246,1050,0.2,37.34954193093728,-0.3822696473213399
214000,0.0003,-1.7240852558612823,0.0069269715,0.19859276711940765,-0.004110634947834479,0.05504999945871532,0.8560394494235516,0.3939456343650818,0.5736357569694519,1060,0.2,37.27416826336875,-0.37077613267367293
216000,0.0003,-1.736518298983574,0.0045656264,0.2682081460952759,-0.00013647595566999016,0.049649999430403116,0.8120700927078723,0.2767273187637329,0.5801513195037842,1070,0.2,37.14447884416925,-0.35675320127330157
218000,0.0003,-1.7566107788681984,0.010280209,0.47179505228996277,-0.0020256959173189947,0.0738499995879829,0.7711241264641285,0.3640684485435486,0.5861998796463013,1080,0.2,37.03499830105335,-0.34169868562705646
220000,0.0003,-1.7581271827220917,0.0064148707,0.2113422304391861,-0.00047736156822766776,0.04999999945051968,0.5384044493734836,0.35637617111206055,0.5829155445098877,1090,0.2,36.95346883924072,-0.3303119341600048
222000,0.0003,-1.7525204890966415,0.004362359,0.21807904541492462,-0.0025671003358089363,0.05089999952353537,0.6446670039743185,0.2874857783317566,0.5831981897354126,1100,0.2,36.89976728723404,-0.3147997189332892
224000,0.0003,-1.7591451248526573,0.006166567,0.2322547286748886,0.00021270433218089746,0.06254999920725822,0.5600632834434509,0.44480013847351074,0.5858643054962158,1110,0.2,36.850444225074035,-0.31077065223184325
226000,0.0003,-1.766754035949707,0.0074691037,0.5028359889984131,0.000507703323932951,0.06874999952502549,1.0726601412147283,0.3693726658821106,0.5877679586410522,1120,0.2,36.7539037085231,-0.3013959179120222
228000,0.0003,-1.7688205042481422,0.003604313,0.3898617625236511,-0.0022565309011715762,0.05099999962374568,1.1638955755531788,0.4088665843009949,0.58774334192276,1130,0.2,36.700579523502896,-0.28578762266923224
230000,0.0003,-1.7625479292869568,0.0068620383,0.23303911089897156,-0.0015844253052586276,0.05464999947696924,0.6035446470975876,0.33172607421875,0.5839970111846924,1140,0.2,36.6414913957935,-0.27694826795992267
232000,0.0003,-1.7410528671741485,0.00714368,1.098668098449707,-0.0031922457297125285,0.06364999919198454,1.2067733983695508,0.3733453154563904,0.5776625871658325,1150,0.2,36.591324921135644,-0.2667942446584156
234000,0.0003,-1.7364684483408928,0.0065424577,0.34706443548202515,-0.0034731972131248766,0.05869999947026372,0.7863892306387424,0.3231929540634155,0.5794031620025635,1160,0.2,36.52146090213829,-0.2533749068160129
236000,0.0003,-1.7235167494416237,0.0058301357,0.33693593740463257,-0.002317940430478398,0.07104999946430325,0.7212087862938642,0.34478825330734253,0.5725274085998535,1170,0.2,36.47688978203741,-0.24238217822147412
238000,0.0003,-1.7119070768356324,0.0042602285,0.31243062019348145,0.0006867311076619487,0.03939999951049686,0.6870846805721521,0.4323995113372803,0.5709233283996582,1180,0.2,36.42255892255892,-0.2384906533251247
240000,0.0003,-1.7087129372358323,0.004913792,0.5282431840896606,5.860060135428391e-05,0.057949999393895266,0.8843420250713825,0.47997206449508667,0.5723164081573486,1190,0.2,36.33267716535433,-0.2294889856789831
242000,0.0003,-1.7214387959241868,0.0074462956,0.47611191868782043,-0.002084357421180183,0.05784999923780561,1.3638694977760315,0.3814391493797302,0.5765424966812134,1200,0.2,36.26120185823468,-0.2164204847205312
244000,0.0003,-1.736858530342579,0.005719107,0.22073794901371002,-0.001010913423595776,0.049849999509751795,0.6441701494157315,0.08845895528793335,0.5810751914978027,1210,0.2,36.25111441307578,-0.20930321667146978
246000,0.0003,-1.7278695046901702,0.00750577,0.42373818159103394,-0.0007900693378272905,0.06894999934360385,0.9120456477999688,0.428480327129364,0.5721597075462341,1220,0.2,36.17602941176471,-0.1993780774543919
248000,0.0003,-1.720284628868103,0.003935589,0.2890576720237732,-0.001316448549113005,0.04079999945126474,0.7975463216751814,0.34874433279037476,0.5764955282211304,1230,0.2,36.087019790454015,-0.1897080195003698
250000,0.0003,-1.7478553336858749,0.006236725,0.34845566749572754,-0.002194094179688548,0.05914999939501286,0.626725862249732,0.39693909883499146,0.5855777859687805,1240,0.2,36.01469528886328,-0.17622745868890596
252000,0.0003,-1.768810105919838,0.004041178,0.18803545832633972,-0.0009765472345381631,0.039999999441206455,0.561242863535881,0.4490034580230713,0.5883362293243408,1250,0.2,36.04061784897025,-0.17810297393314495
254000,0.0003,-1.7736436852812767,0.0053190053,0.3905846178531647,-0.0004342701198204857,0.05169999932870269,0.8094956436753273,0.39811110496520996,0.5867696404457092,1260,0.2,35.96417445482866,-0.17082769947597862
256000,0.0003,-1.7913450241088866,0.0063045695,0.3962271809577942,-0.002363360438898958,0.05339999932795763,0.860178881958127,0.3884407877922058,0.5994551777839661,1270,0.2,35.945372840893135,-0.16354170123375683
258000,0.0003,-1.8122315356135368,0.00780912,0.4628291726112366,-0.005759784890410811,0.08944999946281314,1.0745810778439044,0.46143412590026855,0.600971519947052,1280,0.2,35.85531619179986,-0.1541733451535968
260000,0.0003,-1.8058181595802307,0.0048948703,0.2690640091896057,-0.0017219506436093113,0.056149999294430014,0.6019845651090145,0.3004530072212219,0.5962368249893188,1290,0.2,35.764066584124365,-0.14716835365868072
262000,0.0003,-1.7894344007968903,0.004857251,0.3173128068447113,8.27423738875055e-05,0.04959999940358102,0.7388714429736137,0.418578565120697,0.5906858444213867,1300,0.2,35.671023965141615,-0.14191592096523573
264000,0.0003,-1.7670960062742234,0.0048320545,0.20744436979293823,-0.0025586826467155353,0.051399999344721434,0.7001193219423294,0.3736678957939148,0.5821377635002136,1310,0.2,35.601834367413005,-0.13725560805312134
266000,0.0003,-1.7465671360492707,0.009769747,0.478922039270401,-0.0075611071892966565,0.10024999966844916,1.1297688511759043,0.41621679067611694,0.5784752368927002,1320,0.2,35.49826481580352,-0.13457426591508634
268000,0.0003,-1.7354671970009803,0.0072932215,0.7797383069992065,-0.005555259094669598,0.08649999965913593,1.503882775530219,0.48307186365127563,0.5758283138275146,1330,0.2,35.50563137670598,-0.1282816071910939
