Gen Number,Black Line Percentage
126,0.1497120921305182
127,0.1394753678822776
128,0.1669865642994241
129,0.6839411388355726
130,0.1298784388995521
131,0.0
132,0.0
133,0.0
134,0.1119641714651311
135,0.0838131797824696
136,0.0946896992962252
137,0.1797824696097248
138,0.2047344849648112
139,0.2386436340371081
140,0.8707613563659629
141,0.7504798464491362
142,0.9398592450415868
143,0.9206653870761357
144,0.1522712731925783
145,0.1132437619961612
146,0.1260396673064619
147,0.1324376199616123
148,0.2021753039027511
149,0.200255918106206
150,0.1932181701855406
151,0.2335252719129878
152,0.182341650671785
153,0.4632117722328854
154,0.7562380038387716
155,0.2482405630198336
156,0.2296865003198976
157,0.2418426103646833
158,0.3007037747920665
159,0.1433141394753679
160,0.3026231605886116
161,0.3563659628918746
162,0.9385796545105566
163,0.2533589251439539
164,0.2706333973128599
165,0.1247600767754318
166,0.4158669225847728
167,0.6813819577735125
168,0.0748560460652591
169,0.4561740243122201
170,0.5374280230326296
171,0.944977607165707
172,0.7971849008317339
173,0.8586052463211772
174,0.9430582213691618
175,0.6813819577735125
176,0.6487523992322457
177,0.836212412028151
178,0.90595009596929
179,0.7344849648112604
180,0.7357645553422905
181,0.9040307101727448
182,0.8477287268074216
183,0.3531669865642994
184,0.436340371081254
185,0.2271273192578375
186,0.1305182341650671
187,0.1880998080614203
188,0.1490722968650032
189,0.128598848368522
190,0.600127959053103
191,0.1740243122200895
192,0.3051823416506717
193,0.1740243122200895
194,0.5572616762635957
195,0.0
196,0.4337811900191938
197,0.5898912348048625
198,0.163787587971849
199,0.0588611644273832
200,0.4747280870121561
201,0.0
202,0.0255918106206014
203,0.0748560460652591
204,0.1727447216890595
205,0.1497120921305182
206,0.200255918106206
207,0.327575175943698
208,0.1586692258477287
209,0.3781190019193858
210,0.6647472808701216
211,0.6148432501599488
212,0.5252719129878439
213,0.7287268074216251
214,0.0998080614203454
215,0.0204734484964811
216,0.9078694817658348
217,0.8944337811900192
218,0.8451695457453615
219,0.7178502879078695
220,0.5303902751119641
221,0.3608445297504798
222,0.6884197056941779
223,0.5214331413947537
224,0.5195137555982086
225,0.3256557901471529
226,0.72552783109405
227,0.8739603326935381
228,0.6442738323736404
229,0.4139475367882277
230,0.8029430582213691
231,0.9040307101727448
232,0.2693538067818298
233,0.9181062060140754
234,0.54510556621881
235,0.8074216250799744
236,0.6327575175943698
237,0.8861164427383237
238,0.1849008317338451
239,0.1996161228406909
240,0.7933461292386437
241,0.1503518873960332
242,0.5911708253358925
243,0.9430582213691618
244,0.6327575175943698
245,0.6845809341010877
246,0.4248240563019834
247,0.8669225847728727
248,0.2808701215611004
249,0.5802943058221369
250,0.5003198976327575
251,0.6890595009596929
252,0.8451695457453615
253,0.4408189379398592
254,0.2763915547024952
255,0.3071017274472168
256,0.7440818937939859
257,0.6666666666666666
258,0.9264235444657708
259,0.1612284069097888
260,0.3813179782469609
261,0.1599488163787588
262,0.3077415227127319
263,0.7651951375559821
264,0.6007677543186181
265,0.6340371081253998
266,0.7332053742802304
267,0.4318618042226487
268,0.0
269,0.0
270,0.3071017274472168
271,0.2674344209852847
272,0.5220729366602687
273,0.8886756238003839
274,0.9353806781829814
275,0.1817018554062699
276,0.3179782469609725
277,0.2853486884197057
278,0.3806781829814459
279,0.6852207293666027
280,0.1996161228406909
281,0.8611644273832374
282,0.5188739603326935
283,0.945617402431222
284,0.9545745361484324
285,0.4715291106845809
286,0.3973128598848368
287,0.2885476647472809
288,0.7869481765834933
289,0.3179782469609725
290,0.3365323096609085
291,0.944977607165707
292,0.2111324376199616
293,0.1605886116442738
294,0.7261676263595649
295,0.255278310940499
296,0.1944977607165707
297,0.3218170185540627
298,0.165067178502879
299,0.0
300,0.0633397312859884
301,0.7140115163147792
302,0.653230966090851
303,0.0
304,0.0
305,0.1126039667306462
306,0.0
307,0.0
308,0.0
309,0.0
310,0.4312220089571337
311,0.6749840051183621
312,0.0
313,0.1695457453614843
314,0.0
315,0.0934101087651951
316,0.2399232245681382
317,0.654510556621881
318,0.1490722968650032
319,0.6666666666666666
320,0.6570697376839412
321,0.2802303262955854
322,0.2431222008957133
323,0.2040946896992962
324,0.1605886116442738
325,0.364043506078055
326,0.1932181701855406
327,0.0863723608445297
328,0.0390275111964171
329,0.0563019833653231
330,0.2040946896992962
331,0.3365323096609085
332,0.2610364683301343
333,0.2341650671785028
334,0.2252079334612924
335,0.1887396033269353
336,0.1612284069097888
337,0.3026231605886116
338,0.200895713371721
339,0.1714651311580294
340,0.2603966730646193
341,0.2264875239923224
342,0.2085732565579014
343,0.1753039027511196
