Gen Number,Diversity
123,0.5230420166167975
124,0.44580817040846255
125,0.49721288470245806
126,0.501483566653549
127,0.47888594425569925
128,0.4466697821475811
129,0.46861412498147387
130,0.42645520788280866
131,0.45978261884146343
132,0.49643519679492665
133,0.44296144567511175
134,0.3871976047988046
135,0.3867755079101663
136,0.4217664847198376
137,0.41941256446588426
138,0.4328672075112704
139,0.3528932882938728
140,0.3652368154280156
141,0.40512356510660547
142,0.43327646953717325
143,0.3844903822758078
144,0.3808772674388666
145,0.3828495777616378
146,0.3358383317828652
147,0.3473966680413005
148,0.4365185630066031
149,0.4105625572192369
150,0.49126889399524865
151,0.4779388450640874
152,0.5171160379325977
153,0.5670984264339778
154,0.5009651675162446
155,0.5530935732465501
156,0.5608858615373299
157,0.506648473711637
158,0.46424391484601013
159,0.5143557101229715
160,0.4850864147565844
161,0.4765826221412376
162,0.4413253244679523
163,0.4295719895516716
164,0.407543523504287
165,0.4983943258398849
166,0.4945075533299136
167,0.398460129636767
168,0.4684836369385118
169,0.42110963883761593
170,0.4928755209595013
171,0.4766511034532585
172,0.5642047381762489
173,0.5753776229636314
174,0.6116669605681372
175,0.5939702470102878
176,0.6532413577766603
177,0.5864269331099261
178,0.5505914210908522
179,0.4768347535330391
180,0.43743517466822557
181,0.4465770315299228
182,0.3636538533134689
183,0.3558156436108146
184,0.3472939249500453
185,0.3381292726622636
186,0.3715927708094543
187,0.4435917105784225
188,0.4232310167995236
189,0.4545450608613576
190,0.4542438615265936
191,0.4463413164066722
192,0.3757692286895528
193,0.3506070483106029
194,0.3505275429890304
195,0.3328171244908148
196,0.3170116277918226
197,0.2979936160835841
198,0.3002719681929743
199,0.3058591368305922
200,0.3059862429015126
201,0.3320730635910485
202,0.2995166104197374
203,0.3343465781464231
204,0.3115208312836008
205,0.3432005750968819
206,0.3819356831458074
207,0.3636318678078403
208,0.3012453851616157
209,0.3047050311601953
210,0.3568924880179141
211,0.3878561352326168
212,0.3300787167110031
213,0.3454458457196894
214,0.3428961771390154
215,0.378912778072449
216,0.3542256983282818
217,0.4602474148413111
218,0.3891020283109678
219,0.41017096397934766
220,0.3285076591619054
221,0.3526745139288788
222,0.3002640294371844
223,0.2934474955774934
224,0.2862996791931873
225,0.2905503615631687
226,0.2822075825200669
227,0.2907632228164366
228,0.322242686261917
229,0.3364274755009409
230,0.371627956635311
231,0.3565592862255087
232,0.3927218162100227
233,0.3294664633950013
234,0.3370936486340363
235,0.3740265375540935
236,0.3289465877583321
237,0.3677130137770499
238,0.3991596076042663
239,0.3915556800549468
240,0.3902259545705925
241,0.2825808838925867
242,0.3119436561716268
243,0.325377030312053
244,0.3251340706374256
245,0.340525995283316
246,0.3168593859341829
247,0.3237112000916494
248,0.3082646473750267
249,0.3108135226742326
250,0.2877271352639229
251,0.2802828007523044
252,0.2512368277929602
253,0.2620476834758296
254,0.2758495421979381
255,0.272315220752559
256,0.2463757919090661
257,0.2571182666304922
258,0.2799948277053876
259,0.2798899284633784
260,0.2997231816711794
261,0.2643566723514547
262,0.2656620797534113
263,0.22597795040214716
264,0.260755416790639
265,0.2747382389486139
266,0.2789759102861942
267,0.2808798076432578
268,0.282292325206211
269,0.294719840424782
270,0.2953979901564286
271,0.3372481195772326
272,0.3669743950600979
273,0.3541744908183377
274,0.4027888318557869
275,0.3913098324858386
276,0.3718666203527654
277,0.4177373816796188
278,0.3767015274207277
279,0.3881607779263478
280,0.3361131906336452
281,0.2901875470831796
282,0.2608178349117164
283,0.2728931570630704
284,0.2341667603761221
285,0.2385520475945083
286,0.2258590899658374
287,0.2481221204062654
288,0.2559137141381151
289,0.179361321666473
290,0.1810435133826219
291,0.1958858011138923
292,0.2040151739356113
293,0.2160210791752002
294,0.2452638580837511
295,0.21968562272538553
296,0.23816781714740812
297,0.24419261495988911
298,0.2525203490065313
299,0.2295007975595104
300,0.24097591866080884
301,0.2526924022596847
302,0.23953307101076643
303,0.2778896603883385
304,0.2823250344716473
305,0.2717399272581328
306,0.2998837205592875
307,0.2793207877882414
308,0.2802005187373848
309,0.2730913393772843
310,0.2664778023833477
311,0.2558376652440612
312,0.2603172678748263
313,0.2843925398414078
314,0.2804813094669506
315,0.2780970792938889
316,0.2910695709720703
317,0.309593860861222
318,0.3164486826840358
319,0.3181602964688105
320,0.3228779310128724
321,0.3636185095662738
322,0.401436169010627
323,0.3436911316071405
324,0.3689365240211487
325,0.3852744020737764
326,0.3697323772823425
327,0.3697812122739216
328,0.4060546164154982
329,0.42011805080967174
330,0.40275012718213327
331,0.3720472040849374
332,0.3660255268415597
333,0.3966622439337305
334,0.3514833670634756
335,0.3660047192386148
336,0.3595653408377286
337,0.3493571542050516
338,0.41903794041501385
339,0.4168046486209812
340,0.4169664250308158
341,0.4524745521285084
342,0.5003782517332427
343,0.5187057930757994
344,0.5337110103371908
345,0.5489380429687655
346,0.5794100240636558
347,0.5274006456178493
348,0.47429291009116153
349,0.4776149853305209
350,0.4187846908814999
351,0.3865176575586406
352,0.3900771087111105
353,0.41475134247267065
354,0.4164232666974762
355,0.4749708038100183
356,0.4390939990841181
357,0.5228201527755619
358,0.4356869761242638
359,0.46079154264593936
360,0.47462120721622314
361,0.44580585626953984
362,0.48181069168575286
363,0.5126639047711381
364,0.5136629554578664
365,0.5007245066689747
366,0.4951234494155264
367,0.4370307801997232
368,0.4288366368840224
369,0.4291368586200964
370,0.3935712103745594
371,0.3935712103745594
372,0.4462550201723626
373,0.47811031446286145
374,0.4214752544897168
375,0.4553546763151255
376,0.3922068370882004
377,0.3749484242615188
378,0.3939955775961317
379,0.4152600131206367
380,0.3434490953538723
381,0.3290062456571548
382,0.3448384011836146
383,0.3562920540566806
384,0.3460967601297759
385,0.3483694417332544
386,0.3105072920869257
387,0.3459812696499293
388,0.2925370732539449
389,0.3386735898145915
390,0.3106305560130292
391,0.2877890896809
392,0.291778052747423
393,0.3385939242553134
394,0.3261377990138572
395,0.2824801503989783
396,0.2631261545655088
397,0.2816008657521176
398,0.2959631408991412
399,0.2741096965792831
400,0.2418640601436529
401,0.2479229172618011
402,0.2886468619583945
403,0.3192688974077927
404,0.2954280071620266
405,0.246761737980063
406,0.185335095414636
407,0.1935340701098164
408,0.2088975567594054
409,0.22293798601378886
410,0.22286680652394503
411,0.2548046499596973
412,0.2968531483395963
413,0.3095641298094269
414,0.3208087681043985
415,0.2649276473784909
416,0.2916820407916697
417,0.2364569312775684
418,0.24472848684939802
419,0.21735932222961232
420,0.2118597439315034
421,0.20454621126018896
422,0.2266495240008728
423,0.216343263284626
424,0.2260715544540924
425,0.2596323438377946
426,0.2472573876793403
427,0.2816266906038862
428,0.2676535424072755
429,0.2674629936701381
430,0.2791679006128933
431,0.2657107568582273
432,0.2713652770491676
433,0.2369024916232163
434,0.2662261542188661
435,0.2991512424940939
436,0.2613279192117734
437,0.2861215013784292
438,0.2865699105646178
439,0.3172280200179739
440,0.3100694608529197
441,0.3356143599618187
442,0.3448175784449622
443,0.3634341028943164
444,0.3402133914376781
445,0.3408919465650758
446,0.3807566710558217
447,0.4178036938384119
448,0.3877489326595202
449,0.40767322303466436
450,0.4022186437328171
451,0.3813296005721608
452,0.3819660039792811
453,0.394211243012796
454,0.3493592292660357
455,0.4044894390975015
456,0.43000285633233676
457,0.4072603609224548
458,0.4357724489470969
459,0.43238650949399393
460,0.4493923014913208
461,0.44956246269708106
462,0.4701345167208708
463,0.5308378962268846
464,0.5067515920780931
465,0.4280897186975799
466,0.4274818801152878
467,0.44442468557521153
468,0.40456519560020043
469,0.3971735193705651
470,0.3977338094476407
471,0.3766152980644795
472,0.42618750194310684
473,0.43207806672814114
474,0.43520808773589736
475,0.379214186634315
476,0.3874392754747856
477,0.3492678730535109
478,0.2984775451799934
479,0.3042825414329543
480,0.3040339772545157
481,0.2818606759849323
482,0.2816575508507491
483,0.2655681221086171
484,0.2241156317852016
485,0.2339677062027687
486,0.2257886817597476
487,0.21508072541776188
488,0.2239119782108963
489,0.24863281057293246
490,0.20738240269820302
491,0.219899783218832
492,0.2315031964653763
493,0.2637776809483304
494,0.2443800885875418
495,0.23406359813774466
496,0.2632195102650977
497,0.2527349046097991
498,0.2464821555567105
499,0.2398407103513665
