Gen Number,ID,Fitness,Weights,Diversity
36,588,0.06241806791232413,"[0.17319394201852592, 0.5942510627720008, 0.07937502699323717, 0.5911004469057907, 0.7396687252723053, 0.044087277642201134]",0.17614056147663482
36,587,0.06039634486189598,"[-0.43127075044836, 0.658725873184691, 0.56558313767523, 0.5868836135957046, 0.968170559620909, 0.026864144041954363]",0.17614056147663482
36,591,0.05841218506772631,"[0.17882982083267973, 0.6759407996596899, 0.6693074345675765, 0.5995367187702221, 0.3694810119777471, -0.7508509535179562]",0.17614056147663482
37,601,0.22577009334608683,"[0.12801041589520507, 0.6863145372133634, 0.540714942720238, 0.3939288311312842, 0.9525140214830398, 0.10968664733386194]",0.1797947423896473
37,602,0.19035965744861727,"[0.2989372336506604, 0.6504310246385412, 0.5180048265354704, 0.5807868352438742, 0.9717558999472269, 0.0019626076607296462]",0.1797947423896473
37,570,0.17152990579682173,"[0.20796093569682092, 0.6699942809899353, 0.6334781518301055, 0.5951659811861894, 0.961775749913106, 0.060692449086898394]",0.1797947423896473
37,611,0.1607137897777563,"[0.21542171611269584, 0.6683899382859567, 0.6240084202264817, 0.59398677679058, 0.9625942016373106, 0.05587613472156642]",0.1797947423896473
37,604,0.13851994596301498,"[0.2670187735074663, 0.6520987003115886, 0.5555387328212767, 0.5852244926410632, 0.9677892046899953, 0.020087669906159275]",0.1797947423896473
37,590,0.1201362083599355,"[0.2708300208286395, 0.6564751110888316, 0.5536804189954929, 0.5852292859072834, 0.9686725232071989, 0.020107247408616837]",0.1797947423896473
37,610,0.11266994036917062,"[0.2658933217311215, 0.6581685744646948, 0.7006946509006317, 0.7409830226557262, 0.9684868260647911, 0.02519110633982121]",0.1797947423896473
37,595,0.09222915167080613,"[0.061776361051996145, 0.6998348588878187, 0.46386636819113464, 0.22721631361043787, 0.9448412529969553, 0.15027530669143185]",0.1797947423896473
37,608,0.08457629092765694,"[0.14582566030328026, 0.8962959255858178, 0.7450308688474944, 0.6363168545349523, 0.936884214325751, 0.22876809669605527]",0.1797947423896473
37,599,0.08299820469714797,"[-0.008082789822872676, 0.7359708021429926, 0.9188871720072155, 0.6315934165235012, 0.7736518403287551, 0.20947579891204665]",0.1797947423896473
37,607,0.07184058633304913,"[-0.03649758708537555, 0.37150335297833237, 0.9560933362615027, 0.5435247976057394, 0.9864966141890885, -0.4692068129832435]",0.1797947423896473
37,581,0.07081054515834845,"[-0.03649758708537556, 0.7440695837632061, 0.9560933362615027, 0.6363168545349523, 0.936884214325751, 0.2287680966960553]",0.1797947423896473
37,606,0.06999203308546227,"[-0.01058316248916118, 0.6457425449891601, 0.5162897566924005, 0.632009057542708, 0.6416502060656535, -0.3075216161201079]",0.1797947423896473
37,603,0.06977883117028028,"[0.05916033578083762, 0.7168051757021631, 0.8308394286757914, 0.6204154822749789, 0.7000129549326979, 0.16382091033094098]",0.1797947423896473
37,612,0.06680784064677618,"[0.2977463930015794, 0.3702681892765777, 0.5184362835211399, 0.5807549335380758, 0.9714566074566061, 0.0018323090929098194]",0.1797947423896473
37,605,0.06668920980488649,"[0.24932708176050605, 0.6610990353279971, 0.936506706195001, 0.5886279062732855, 0.9663136389384257, 0.03398849153561803]",0.1797947423896473
37,598,0.06490379537592772,"[0.28404536568354416, 0.6536333249864804, 0.8730481169629525, 0.5831405509661989, 0.9701222538224358, 0.011576068132510322]",0.1797947423896473
37,609,0.06180554955531569,"[0.9006116378723705, 0.6976393073424745, 0.4394351168732735, 0.20691096916988114, 0.9452361935917062, 0.14637938630584074]",0.1797947423896473
37,597,0.060166524029107174,"[0.2315152114341097, -0.10080954124291686, 0.6608071824739493, 0.6544525916140005, 0.8534934354098929, 0.04625823580223321]",0.1797947423896473
37,600,0.05963997668934123,"[0.021747613426181166, -0.4866844048053832, 0.6643592704602772, 0.39385032615017, 0.9416002079503754, 0.18224683262574337]",0.1797947423896473
38,615,0.24632937136067865,"[0.21221780991078576, 0.6690788961767866, 0.4650758287952445, 0.594493166211769, 0.9622427313608817, 0.057944419620100884]",0.13536087618330006
38,601,0.18784349824978736,"[0.12801041589520507, 0.6863145372133634, 0.540714942720238, 0.3939288311312842, 0.9525140214830398, 0.10968664733386194]",0.13536087618330006
38,626,0.17673494669001805,"[0.27402646523997704, 0.6553186384128826, 0.5213145847833999, 0.553554265614041, 0.96895160051369, 0.01766224239212636]",0.13536087618330006
38,611,0.13784296772754348,"[0.21542171611269584, 0.6683899382859567, 0.6240084202264817, 0.59398677679058, 0.9625942016373106, 0.05587613472156642]",0.13536087618330006
38,613,0.12277378488997279,"[0.20811197390641265, 0.6699618022094226, 0.6332864438281273, 0.5951421090292932, 0.9617923188879545, 0.06059494621749042]",0.13536087618330006
38,570,0.11201428820565273,"[0.20796093569682092, 0.6699942809899353, 0.6334781518301055, 0.5951659811861894, 0.961775749913106, 0.060692449086898394]",0.13536087618330006
38,614,0.0924645095328161,"[0.20656754312874678, 0.6702939117357499, 0.6352467407581579, 0.5953862121204206, 0.9616228939803128, 0.061591955072610394]",0.13536087618330006
38,624,0.08034263007805556,"[0.20457463642029156, 0.6707224601126218, 0.6377762739421095, 0.5957011985185794, 0.9614042710158512, 0.06287847801976429]",0.13536087618330006
38,602,0.06701192169232606,"[0.2989372336506604, 0.6504310246385412, 0.5180048265354704, 0.5807868352438742, 0.9717558999472269, 0.0019626076607296462]",0.13536087618330006
38,616,0.06391544801772846,"[0.08514452472723849, 0.6427265012739221, 0.47252840294102144, 0.5751239505029122, 0.9756863447432852, -0.021166743984046762]",0.13536087618330006
38,622,0.0634669794805951,"[0.20614470835700405, 0.6703848367922749, 0.6357834315033464, 0.5954530427458595, 0.4887020994398013, 0.06186491648841258]",0.13536087618330006
38,625,0.06186292730521495,"[0.25101722417021816, 0.6610907080495817, 0.6579270742487369, 0.6754540950774426, 0.9666990385749817, -0.4063502487286278]",0.13536087618330006
38,621,0.06097181743238748,"[0.1921943644269489, 0.6733846747790025, 0.22574172186118785, 0.5976579470542052, 0.7286751820173859, 0.07087057516303087]",0.13536087618330006
38,619,0.059166309124853544,"[0.15715656054621008, 0.6803378162190576, 0.5684880537235273, 0.46063551331380126, 0.9558751245458423, 0.5433181845104991]",0.13536087618330006
38,617,0.05890557040527894,"[-0.26264722440827515, 0.6687853481299653, 0.6263423511795793, 0.5942774061087212, 0.9623924842188353, 0.05706317419085772]",0.13536087618330006
38,620,0.05682738207242244,"[0.35099274281288045, 0.6395027540363016, 0.5110884942907398, 0.6376941636131034, 0.977615985531479, 0.5819213530811357]",0.13536087618330006
38,628,0.055464912477346376,"[0.2076284908746788, 0.6700657688766105, 0.6339001134833397, 0.021947177390386763, 0.9617392805328645, 0.060907059179048574]",0.13536087618330006
