timesteps,learning_rate,entropy_loss,approx_kl,loss,policy_gradient_loss,clip_fraction,value_loss,explained_variance,std,n_updates,clip_range,ep_len_mean,ep_rew_mean
2000,0.0003,0,0,0,0,0,0,0,0,1,0.2,196.25,-28.908530529489088
4000,0.0003,-2.8106524217128754,0.01307531,0.13683459162712097,-0.014017337074939124,0.13839999979361892,1.1993839515931903,0.003924012184143066,0.975746750831604,10,0.2,197.42105263157896,-28.38975323606291
6000,0.0003,-2.7817206376791,0.008988925,0.30109095573425293,-0.011335535457119841,0.12304999999701977,0.6427425755932927,0.17090445756912231,0.9680960178375244,20,0.2,191.93548387096774,-28.83699187949717
8000,0.0003,-2.775219624042511,0.006595528,0.35919585824012756,-0.009672025533767009,0.07419999917969107,1.1670325932651757,-0.2198582887649536,0.9683548212051392,30,0.2,165.2340425531915,-23.86892234446702
10000,0.0003,-2.7694562172889707,0.011496634,0.5495831370353699,-0.011023402197590624,0.13069999971427024,0.999861278757453,0.42446887493133545,0.9654152989387512,40,0.2,158.66129032258064,-23.560625232091503
12000,0.0003,-2.7573288249969483,0.007693951,1.4424107074737549,-0.008104435375449248,0.049099999452009796,2.1762803880870343,0.26206547021865845,0.9549552202224731,50,0.2,147.91358024691357,-21.445260351045242
14000,0.0003,-2.740463641881943,0.008218601,1.1420921087265015,-0.010548882927659724,0.08584999960847199,2.602991763651371,0.48673707246780396,0.9504759311676025,60,0.2,133.0,-18.66159232568073
16000,0.0003,-2.722330484390259,0.007108295,0.9399445056915283,-0.00680453434825322,0.06514999938197434,2.3743154123425483,0.3809856176376343,0.938035249710083,70,0.2,120.99242424242425,-16.659545217624935
18000,0.0003,-2.7040363681316375,0.004091043,0.5164679288864136,-0.007154025743449166,0.05584999931976199,1.9829164761304856,0.4438633918762207,0.933972179889679,80,0.2,111.54658385093168,-14.943196720056148
20000,0.0003,-2.6871833884716034,0.007964685,0.738361656665802,-0.010558766214774733,0.09064999953843653,1.640730305761099,0.37977534532546997,0.9222590923309326,90,0.2,104.59685863874346,-13.660704294332193
22000,0.0003,-2.6575205224752425,0.00911997,0.7827787399291992,-0.009500429066012934,0.0945999995060265,1.1833167749643325,0.3530240058898926,0.9068719148635864,100,0.2,97.14601769911505,-12.336774185042607
24000,0.0003,-2.619213414788246,0.009882955,0.6468890309333801,-0.01076589101044092,0.09129999936558306,1.5330958271026611,0.33870428800582886,0.8892213106155396,110,0.2,92.24230769230769,-11.370036097030717
26000,0.0003,-2.595853662490845,0.005478628,0.3065098524093628,-0.00444080123808344,0.06179999938234687,1.1585951317101717,0.26325738430023193,0.8819247484207153,120,0.2,90.18055555555556,-10.684072131019034
28000,0.0003,-2.567272573709488,0.006694195,0.2959499955177307,-0.00528100508504699,0.07389999941922724,0.6999503274261951,0.32714587450027466,0.8669489622116089,130,0.2,88.83174603174604,-10.206864358867975
30000,0.0003,-2.5283945190906523,0.009208101,0.40781456232070923,-0.008286265076249856,0.08334999930113554,0.7759206215292216,0.20803678035736084,0.8503159880638123,140,0.2,87.46064139941691,-9.684508247625915
32000,0.0003,-2.5083238649368287,0.00733691,0.30158722400665283,-0.008291029157849517,0.07599999947473407,0.6842470782995224,0.2987084984779358,0.8458145260810852,150,0.2,85.2807486631016,-9.21673828054576
34000,0.0003,-2.5076094317436217,0.0062119598,0.7429308295249939,-0.0063913655681326455,0.05349999929778278,1.1679935809224844,0.37121325731277466,0.8501255512237549,160,0.2,84.38805970149254,-9.085707342766597
36000,0.0003,-2.5105205249786375,0.0053083077,0.29589852690696716,-0.007292551728571925,0.05249999927356839,1.2150842597335576,0.7290946245193481,0.8459488153457642,170,0.2,84.39201877934272,-8.844172946095206
38000,0.0003,-2.4953270781040193,0.006762565,0.7588469386100769,-0.009670191962731405,0.07624999947845935,1.8897712852805852,0.48380619287490845,0.8399642705917358,180,0.2,83.8167770419426,-8.477734788393814
40000,0.0003,-2.478321824669838,0.004978366,1.4408338069915771,-0.007292761245314434,0.04609999932348728,0.9279525996744633,0.564419150352478,0.8314072489738464,190,0.2,82.72049689440993,-8.035825667325497
42000,0.0003,-2.4417309027910234,0.007949961,0.13051366806030273,-0.005833909393897923,0.06984999949112534,0.3546229817718267,0.08459019660949707,0.8112369775772095,200,0.2,81.6614785992218,-7.674465199220339
44000,0.0003,-2.414333189725876,0.0075101317,0.32897621393203735,-0.009829796850049753,0.08424999950453639,0.5010283626243472,0.2667717933654785,0.8096520900726318,210,0.2,80.27372262773723,-7.266789486734838
46000,0.0003,-2.382653566002846,0.0051111346,0.23040176928043365,-0.005766813139606892,0.05194999948143959,0.4312498161196709,0.10651379823684692,0.7879145741462708,220,0.2,79.44559585492227,-6.965871138156737
48000,0.0003,-2.355369184613228,0.011001013,0.16240358352661133,-0.010846518279447626,0.07429999930784106,0.7652429790794849,0.4775490164756775,0.7852263450622559,230,0.2,78.74712643678161,-6.676544539605624
50000,0.0003,-2.3247725546360014,0.0052991807,0.1304042488336563,-0.006259005667645034,0.05534999941475689,0.30734306659549476,0.0019317269325256348,0.7657241821289062,240,0.2,77.68740279937792,-6.3667256097811125
52000,0.0003,-2.2892389559745787,0.0064867833,0.0976938009262085,-0.004332255348856045,0.05574999935925007,0.30756370440125463,0.07485967874526978,0.7595193386077881,250,0.2,76.95555555555555,-6.109781390942545
54000,0.0003,-2.263947922587395,0.003453571,0.2333546280860901,-0.003846507886906011,0.0397999994084239,0.4379839251562953,0.09368807077407837,0.7453752756118774,260,0.2,76.29137199434228,-5.907967171056778
56000,0.0003,-2.2492140597105026,0.0060903495,0.7437662482261658,-0.009428461301240665,0.05884999922476709,1.287596269622445,0.5963220596313477,0.7487105131149292,270,0.2,75.97150610583446,-5.702897366697633
58000,0.0003,-2.240312939286232,0.0063780635,0.20213036239147186,-0.006032109514699524,0.06414999937638641,0.38134306225925685,0.16750025749206543,0.7366304397583008,280,0.2,75.27272727272727,-5.501450734801237
60000,0.0003,-2.2158096688985824,0.0025386682,0.2034953236579895,-0.0036268359397653074,0.029199999440461397,0.393914943151176,0.0424160361289978,0.7338694334030151,290,0.2,75.40503144654087,-5.376604990279913
62000,0.0003,-2.2086257034540178,0.008000178,0.27922070026397705,-0.00836757100848626,0.07984999941661954,0.6866807185858488,0.599040150642395,0.7301534414291382,300,0.2,75.23179611650485,-5.201471333478445
64000,0.0003,-2.2022031104564666,0.0054108277,0.18418999016284943,-0.0017386593792056383,0.049649999430403116,0.3629379167035222,-0.1969757080078125,0.7302370667457581,310,0.2,75.43042452830188,-5.226611999778939
66000,0.0003,-2.2227929997444154,0.0061865123,0.4487016499042511,-0.004927519405125349,0.04929999937303364,0.9859397499635816,0.595403790473938,0.7435364127159119,320,0.2,74.51525423728813,-5.066068427201793
68000,0.0003,-2.225846165418625,0.005702199,1.4736857414245605,-0.006654979969872512,0.05529999936930835,1.0831404086202383,0.5685298442840576,0.7336143255233765,330,0.2,74.14176663031625,-4.946460762964327
70000,0.0003,-2.215558163523674,0.006957622,1.1601325273513794,-0.004999407906009576,0.06749999930150807,0.9584280036017299,0.7882919907569885,0.7368600368499756,340,0.2,73.4390756302521,-4.785660029632765
72000,0.0003,-2.2258930903673173,0.0070430995,0.09491951018571854,-0.0036122229328736477,0.04869999933056533,0.30220885237678885,-0.41484808921813965,0.7401868104934692,350,0.2,72.59233097880929,-4.600826488677313
