timesteps,learning_rate,entropy_loss,approx_kl,loss,policy_gradient_loss,clip_fraction,value_loss,explained_variance,std,n_updates,clip_range,ep_len_mean,ep_rew_mean
34000,0.0003,-2.71233724296093,0.0051618526,5.426675319671631,-0.0023764631513880207,0.02964999943971634,12.832245047092437,0.6596465110778809,0.9352669715881348,160,0.2,237.30985915492957,8.131125731541108
36000,0.0003,-2.70672061085701,0.0036428957,6.216569900512695,-0.002939394090513815,0.0413999994751066,11.637391117215156,0.6968154907226562,0.9359585642814636,170,0.2,241.51006711409397,9.671621396832393
38000,0.0003,-2.7031635421514513,0.0052140886,9.198266983032227,-0.0015534827447736532,0.0346999994199723,12.142164695858956,0.756651759147644,0.9334060549736023,180,0.2,241.59235668789808,11.458162114547555
40000,0.0003,-2.683910477757454,0.00897533,11.041085243225098,-0.006693084103742149,0.0844499996304512,23.099600905179976,0.6623116731643677,0.9198380708694458,190,0.2,246.23456790123456,12.546373597590456
42000,0.0003,-2.655223768353462,0.0034353803,3.052640438079834,-0.002290611363198105,0.025799999572336675,9.194632295966148,0.815717339515686,0.9063655138015747,200,0.2,247.6904761904762,14.494473399856169
44000,0.0003,-2.637656850218773,0.0045805178,11.251709938049316,-0.002351539943986063,0.043599999407306314,21.609253832697867,0.7969299554824829,0.9028552770614624,210,0.2,249.74857142857144,15.941873250535616
46000,0.0003,-2.628576597571373,0.005317378,3.605407238006592,-0.0030239114466647597,0.04384999938309193,23.4127453315258,0.8098621368408203,0.8994125127792358,220,0.2,249.1576086956522,18.64800744862068
48000,0.0003,-2.6121565496921537,0.0061218357,18.191972732543945,-0.003987722062024481,0.049799999371170994,32.870877180099484,0.7469263076782227,0.8862594366073608,230,0.2,246.95876288659792,20.3491367845644
50000,0.0003,-2.5730745416879652,0.005326311,21.92133331298828,-0.005727249659581321,0.059599999403581023,47.2585132932663,0.5526021718978882,0.8669055104255676,240,0.2,246.0049504950495,23.0201576045217
52000,0.0003,-2.544720066189766,0.0066571115,17.854293823242188,-0.0014115301860696495,0.050299999564886094,34.81410771369934,0.6003590226173401,0.8603502511978149,250,0.2,245.95260663507108,25.743225148847447
54000,0.0003,-2.530208216905594,0.0052173343,16.957775115966797,-0.0009835415450013896,0.030549999484792353,43.056246075630185,0.44289278984069824,0.8538663387298584,260,0.2,246.3119266055046,28.40648011440462
56000,0.0003,-2.4971162700653076,0.004162363,17.898134231567383,-0.00638898074753206,0.044999999292194844,47.39628313064575,0.4400562047958374,0.835610032081604,270,0.2,243.92576419213975,30.212155315675535
58000,0.0003,-2.482135897278786,0.004103936,26.369665145874023,-0.003086970528547681,0.053349999273195864,49.64207577228546,0.5160024762153625,0.8382503986358643,280,0.2,244.34322033898306,32.61474329235511
60000,0.0003,-2.4665790539979935,0.006697995,15.632913589477539,-0.0038206435437537945,0.07094999947585165,23.88904975771904,0.6330049633979797,0.8249690532684326,290,0.2,244.26938775510203,35.435796588529975
62000,0.0003,-2.4331566494703294,0.008683356,22.205631256103516,-0.0067438788917017515,0.08034999939613044,43.406605441570285,0.6334303617477417,0.8100345134735107,300,0.2,246.0079365079365,38.72806905910535
64000,0.0003,-2.393331332206726,0.008200253,17.884523391723633,-0.0035636733461644355,0.09279999974183738,39.283995869159696,0.42353200912475586,0.794352650642395,310,0.2,247.15953307392996,40.404583863938015
66000,0.0003,-2.3493544709682466,0.0052684983,18.115428924560547,-0.0017973261179678969,0.03724999956786632,42.21785625219345,0.6642611622810364,0.7755905389785767,320,0.2,247.58490566037736,43.223934736475
68000,0.0003,-2.3130960220098498,0.010126432,18.058944702148438,-0.004129404062709636,0.07259999949485063,52.48428181409836,0.5917815566062927,0.7668796181678772,330,0.2,247.4835164835165,45.77960391109166
70000,0.0003,-2.280799257159233,0.003325897,17.474618911743164,-0.0023408598662917933,0.03849999937228858,66.02712851524353,0.4182854890823364,0.7526432275772095,340,0.2,249.28214285714284,50.041586658062506
72000,0.0003,-2.243482273221016,0.0027116158,21.06900978088379,-0.0007219353453406186,0.029749999521300197,61.02696167707443,0.39322131872177124,0.7390625476837158,350,0.2,248.60207612456747,52.27652459323255
74000,0.0003,-2.214555585980415,0.005726,95.53347778320312,-0.0025012438141800886,0.06094999933615327,94.54797667980193,0.3921629786491394,0.7375108003616333,360,0.2,247.54208754208753,54.47700931161267
76000,0.0003,-2.2091463834047316,0.004153275,44.539676666259766,-0.0009580049580825278,0.04729999946430326,76.7672576546669,0.30135542154312134,0.7359159588813782,370,0.2,249.07540983606557,57.93866587342215
78000,0.0003,-2.1943485277891157,0.005271718,19.175945281982422,-0.003045582485257001,0.04994999943301082,70.44556735515594,0.5055356025695801,0.7264638543128967,380,0.2,250.2516129032258,58.90221785327594
80000,0.0003,-2.162967631816864,0.0047422233,47.097896575927734,-0.002261207829049816,0.047399999368935825,76.00047698497772,0.6318271160125732,0.7151328921318054,390,0.2,249.025,61.19525824356428
82000,0.0003,-2.1431694012880325,0.0074280137,53.39186096191406,-0.0014516088934600725,0.061649999497458335,91.8317185163498,0.5381869077682495,0.7125058174133301,400,0.2,249.45565749235473,63.66024063144143
84000,0.0003,-2.1291801661252974,0.0064083277,84.59723663330078,-0.0011049975807382007,0.055499999532476064,93.37306876182556,0.47412407398223877,0.705864667892456,410,0.2,251.710843373494,67.15770994665054
86000,0.0003,-2.094272795915604,0.00875519,54.960609436035156,-0.0047222738517306425,0.06664999951608479,51.097856740951535,0.4722054600715637,0.690913200378418,420,0.2,252.92352941176472,71.37406207485576
88000,0.0003,-2.0430318260192872,0.0063619493,58.3610954284668,-0.0032443867036576644,0.07834999959915877,98.60976776599884,0.27683794498443604,0.6753865480422974,430,0.2,255.8081395348837,75.45457952604133
90000,0.0003,-1.9904764872789382,0.009499778,6.051506042480469,-0.0051161772574629975,0.07384999954141676,19.124889278411864,0.7098084688186646,0.6505768299102783,440,0.2,257.35632183908046,78.56242784840518
92000,0.0003,-1.9194448614120483,0.009054614,5.434895038604736,-0.005981349256047359,0.07009999955072999,39.41120936155319,0.38467979431152344,0.6393651366233826,450,0.2,255.3816155988858,81.19335941125306
94000,0.0003,-1.8812608137726783,0.0031436854,54.5595817565918,0.0004224597635196936,0.02029999972321093,192.13446866989136,0.2635071873664856,0.6349873542785645,460,0.2,256.9835616438356,85.23044269715221
96000,0.0003,-1.8536174568533896,0.00747268,8.4905424118042,-0.004279444412562956,0.06109999941661954,70.36865015268326,0.371587336063385,0.6187747716903687,470,0.2,254.20954907161803,84.66145856091143
98000,0.0003,-1.816219792664051,0.0045579113,55.19780349731445,-0.0018270811139589572,0.03664999946951866,220.28576585769653,0.3698779344558716,0.614199161529541,480,0.2,254.32987012987013,87.45081220495184
100000,0.0003,-1.7983749800920485,0.008143114,87.78900909423828,-0.006602484705833285,0.13289999943226577,126.62890582561494,0.4363056421279907,0.6085168123245239,490,0.2,253.6437659033079,89.61713360960779
102000,0.0003,-1.7686655575037002,0.005936672,156.8584747314453,-0.0014376925948557063,0.0537999995239079,163.34356736660004,0.29460686445236206,0.6002320051193237,500,0.2,252.3019801980198,90.5624037591289
104000,0.0003,-1.7419642847776413,0.005508368,52.835086822509766,-5.137761845325883e-05,0.05009999946691096,192.70774872779847,0.4756237268447876,0.5974563360214233,510,0.2,251.68038740920096,92.13210975512769
106000,0.0003,-1.7345831024646758,0.0065412857,87.51421356201172,-0.0009975581586391846,0.08124999960884452,176.44890753746031,0.5473992824554443,0.5971914529800415,520,0.2,249.54609929078015,92.95583214001621
108000,0.0003,-1.7192861548066138,0.007052193,59.69839859008789,-0.0011902205218277228,0.08154999926686286,216.1826236629486,0.44115716218948364,0.5909007787704468,530,0.2,250.46867749419954,96.62388552852582
110000,0.0003,-1.7078538253903388,0.0052204654,35.020442962646484,-0.001620216219767827,0.07919999937526882,133.4661780834198,0.5804640054702759,0.5918670892715454,540,0.2,249.82045454545454,99.00926151330137
112000,0.0003,-1.6955488988757133,0.005160234,131.6869659423828,-0.0006605861614776564,0.040299999443814155,191.00428301811218,0.38117724657058716,0.5882710218429565,550,0.2,249.95982142857142,102.0674640855348
114000,0.0003,-1.6808878231048583,0.010059063,106.09239196777344,-0.00022037503949014602,0.07139999949373305,176.04419392108917,0.2545732259750366,0.58477383852005,560,0.2,249.38293216630197,104.8066428082653
116000,0.0003,-1.653481316268444,0.011044986,115.02735137939453,0.0006316123719261668,0.06359999952837825,215.4095734500885,0.19644606113433838,0.5789015889167786,570,0.2,247.75160599571734,106.38830305037548
118000,0.0003,-1.6267569968104363,0.0060347593,175.70948791503906,-0.0005522628677913488,0.05429999949410558,257.7517878437042,0.21961838006973267,0.5744893550872803,580,0.2,246.64360587002096,108.2933245848688
120000,0.0003,-1.6045199418067932,0.010338897,92.08992767333984,-0.0027636891950831278,0.13239999952726067,237.97904532432557,0.189938485622406,0.5675157308578491,590,0.2,247.93167701863354,112.1623873784434
122000,0.0003,-1.5625067049264907,0.0135976495,22.94051170349121,-0.0006250995391219405,0.10744999946095049,94.89683300495147,0.25429219007492065,0.5504657030105591,600,0.2,245.87701612903226,114.09532518234865
124000,0.0003,-1.5002432262897492,0.006142745,88.78520965576172,-0.002622964990249693,0.07389999933540821,366.3361804199219,0.1627488136291504,0.5447531342506409,610,0.2,242.98823529411766,114.58169538396051
126000,0.0003,-1.4868118357658386,0.005607469,386.1629943847656,-0.00243133731620619,0.06639999961480499,419.78386995315554,0.1899411678314209,0.5453889966011047,620,0.2,244.1828793774319,117.48837694953745
128000,0.0003,-1.468296427130699,0.009323748,64.02935791015625,-0.003122968078012995,0.05649999937042594,61.81554812669754,0.5604865550994873,0.5373274087905884,630,0.2,242.48576850094878,119.11232691563237
130000,0.0003,-1.4267326894402503,0.0038188174,213.93128967285156,-0.0018000210381566894,0.05014999946579337,417.6929725456238,0.2926250696182251,0.5323832631111145,640,0.2,241.7150837988827,120.67978956742705
132000,0.0003,-1.4151657930016517,0.006672971,143.21888732910156,-0.0006813074218192838,0.05209999951533973,321.1460134315491,0.38209235668182373,0.5320635437965393,650,0.2,242.34438305709023,123.65964969785172
134000,0.0003,-1.397783249914646,0.010615994,42.071895599365234,-0.002407021089058139,0.1734499998949468,150.70850681304933,0.24517405033111572,0.525114893913269,660,0.2,242.7418181818182,126.30023865333605
136000,0.0003,-1.3674799716472625,0.0025506387,59.588111877441406,0.001912470684150594,0.07149999955669045,207.93444645404816,0.41286998987197876,0.5239961743354797,670,0.2,242.7732142857143,129.32465948000086
138000,0.0003,-1.3524921238422394,0.0070598116,172.9000244140625,0.0008150054725914657,0.06574999958276749,301.52081060409546,0.4151110053062439,0.5230851173400879,680,0.2,243.81737588652481,132.12057345640588
140000,0.0003,-1.327081708610058,0.015869997,5.486275672912598,-0.0030375929305919234,0.10064999951981007,79.09458585381508,0.3635130524635315,0.5124518871307373,690,0.2,243.8170731707317,135.62610356134775
142000,0.0003,-1.2980976143479348,0.0074153235,97.6068344116211,-5.607351010731066e-05,0.05424999958835542,346.34465007781984,0.2717244029045105,0.5153929591178894,700,0.2,243.44939965694684,136.8703022370536
144000,0.0003,-1.3035025063157082,0.009462526,217.18603515625,-0.0007467684162387739,0.09774999952875078,328.1742651939392,0.5048691630363464,0.5147614479064941,710,0.2,241.63697478991597,137.37613665609857
146000,0.0003,-1.2854791161417962,0.009743574,333.5306091308594,-0.0013222227918180574,0.08559999924153089,532.5090352058411,0.3840303421020508,0.5102212429046631,720,0.2,242.52325581395348,140.90389125878502
148000,0.0003,-1.2592225700616837,0.0068975464,179.3155059814453,-0.0003058715640360887,0.050049999533221125,209.40748809814454,0.4066675901412964,0.5063917636871338,730,0.2,242.4606557377049,143.41841053781474
150000,0.0003,-1.2355320039391517,0.0061862315,227.98951721191406,-0.002588210902523498,0.09479999958537519,331.3594303035736,0.2729005813598633,0.5033851861953735,740,0.2,241.21935483870968,144.1772448258968
152000,0.0003,-1.2229794210195541,0.0037915031,220.08526611328125,-0.0003346319028285549,0.03549999945797026,467.47801675796507,0.2559434771537781,0.501502275466919,750,0.2,240.79556259904913,145.97676406997059
154000,0.0003,-1.2167365515232087,0.013515827,382.21844482421875,-0.0009088553165221924,0.09249999962747096,494.9950387191773,0.41408687829971313,0.5008948445320129,760,0.2,241.16169544740973,148.51861618486834
156000,0.0003,-1.2044888511300087,0.011130124,94.02713012695312,0.003123856264072673,0.10194999937899411,172.8270361328125,0.4755098223686218,0.49772173166275024,770,0.2,240.9953632148377,150.07598194308147
158000,0.0003,-1.1920382502675055,0.008955119,263.2232360839844,0.0016221493003455124,0.0726999995764345,409.8224901771545,0.5577061176300049,0.4976191520690918,780,0.2,240.07598784194528,151.8295476065281
160000,0.0003,-1.179543786048889,0.005876267,207.68650817871094,0.000523914272909769,0.054749999409541485,500.2334073448181,0.15972590446472168,0.4902176856994629,790,0.2,240.42319277108433,154.29541967046003
162000,0.0003,-1.1482761856913566,0.013937777,27.287267684936523,0.0017003094325707124,0.17499999980442227,199.73950969696045,0.0858912467956543,0.4835659861564636,800,0.2,240.36309523809524,156.43263691950105
164000,0.0003,-1.1194810256361962,0.0060076886,56.7752571105957,-0.00301609742319088,0.06799999950453639,340.81057700157163,0.2273796796798706,0.4795176386833191,810,0.2,241.38938053097345,159.72043163483724
166000,0.0003,-1.1012139549851419,0.00720914,146.5583038330078,-0.004709383128103219,0.0670999994687736,142.1232480931282,0.4889587163925171,0.48117905855178833,820,0.2,240.1159420289855,160.83402289916194
168000,0.0003,-1.092070995271206,0.0056438595,220.631591796875,-0.0024220607617178747,0.06539999956265091,638.9692479324341,0.3188438415527344,0.4807450771331787,830,0.2,239.08831908831908,162.01833355480764
170000,0.0003,-1.0871033421158791,0.009926995,416.73443603515625,-0.0007704763148763938,0.053349999403581025,581.9657630538941,0.34498465061187744,0.4801141619682312,840,0.2,239.14788732394365,164.52411304334626
172000,0.0003,-1.090578325688839,0.0071961903,21.22318458557129,0.0020787610380410015,0.09209999945946037,414.3467461204529,0.1254866123199463,0.4806012511253357,850,0.2,240.1745810055866,167.96552696297073
174000,0.0003,-1.063578231036663,0.007912904,178.96263122558594,0.0009175294984714144,0.1383999998588115,165.62567446708678,0.2696409225463867,0.4728536605834961,860,0.2,240.8725761772853,170.4769665149286
176000,0.0003,-1.0224747771024705,0.004542345,154.01779174804688,-0.001217007808245576,0.0780999992415309,290.3606424856186,0.515497088432312,0.46599897742271423,870,0.2,240.89849108367628,172.55655660698815
178000,0.0003,-1.000189457833767,0.013049006,83.29093933105469,-0.0029744593512527895,0.13014999956823886,401.52943150520326,0.27056884765625,0.4655991792678833,880,0.2,239.62213225371121,173.8344841460725
180000,0.0003,-1.0164540588855744,0.009417287,268.8752136230469,-7.275761894106836e-05,0.11274999951943755,810.6997462844848,0.005762577056884766,0.47175538539886475,890,0.2,239.22636484687084,175.7935773481422
182000,0.0003,-1.0389331945776938,0.0075162584,237.8960418701172,-0.0002593516031482057,0.08974999960511923,565.2664016819,0.20277512073516846,0.47430646419525146,900,0.2,239.1357048748353,177.73130905450748
184000,0.0003,-1.0438875967264176,0.0058180066,286.7857971191406,0.0006408725053934105,0.12994999927468598,506.9931820297241,0.11467528343200684,0.4713634252548218,910,0.2,237.69767441860466,178.95136575693738
186000,0.0003,-1.0415376657247544,0.0028464347,333.2587890625,5.326846215864212e-05,0.04999999945051968,801.0189533233643,0.09179693460464478,0.4702051877975464,920,0.2,235.20253164556962,178.21187623840237
188000,0.0003,-1.0350787645578385,0.008493714,292.5947570800781,-0.003338937165342939,0.06774999955669045,844.4671877288819,0.05873066186904907,0.4665040969848633,930,0.2,235.1641604010025,180.00996786249976
190000,0.0003,-1.0212485706806183,0.009683548,103.6756591796875,-0.0008829865178326146,0.10179999934509397,352.74756468772887,0.11186432838439941,0.4647083282470703,940,0.2,234.42345679012345,181.5260560923958
192000,0.0003,-1.015998205244541,0.0033935271,292.00115966796875,1.691805417612713e-05,0.0823499997612089,572.4721793937683,0.06162095069885254,0.46261268854141235,950,0.2,233.52189781021897,182.49538575242084
194000,0.0003,-1.0103751742839813,0.01119609,292.3839111328125,0.0005988526589419063,0.08019999946467578,558.3654336166381,0.1586870551109314,0.46292644739151,960,0.2,233.58313253012048,183.95276777616996
196000,0.0003,-1.0154176968336106,0.0057733078,374.26641845703125,0.0010174426922152635,0.0888499994482845,296.44700627326966,0.4679349660873413,0.46543779969215393,970,0.2,231.98815165876778,184.02564005121693
198000,0.0003,-1.016781783103943,0.0040507047,540.4075317382812,5.2553642336903295e-05,0.04874999955296516,732.3440922164917,0.34168362617492676,0.4642723798751831,980,0.2,231.01283547257876,184.95088056089614
200000,0.0003,-1.0123376110196114,0.0055248565,447.46063232421875,0.0003187294598967227,0.12899999969638884,633.4045823669434,0.19670283794403076,0.4626421332359314,990,0.2,231.77030162412993,187.14116399979815
202000,0.0003,-1.0158402070403099,0.010427505,21.633739471435547,0.002871276989984466,0.12049999987706542,152.74971264839172,0.37375587224960327,0.4642929136753082,1000,0.2,229.61845102505694,186.51800865313893
204000,0.0003,-1.0109723082184792,0.0058261403,444.47503662109375,-0.0005110124476304012,0.03904999952763319,904.5719369506836,0.043058574199676514,0.4664906859397888,1010,0.2,229.64752252252254,188.58489698772735
206000,0.0003,-1.0104275465011596,0.014218961,179.98330688476562,-0.0004940526507706866,0.13944999987259507,488.90400619506835,0.036483585834503174,0.4640825390815735,1020,0.2,230.06256983240223,190.68251115978563
208000,0.0003,-0.9970855683088302,0.008677737,147.91624450683594,-0.0015046591363060545,0.1615499996766448,291.7579177474976,0.10632920265197754,0.453666627407074,1030,0.2,229.58057395143487,191.56120914862717
210000,0.0003,-0.974627660214901,0.007743422,139.78634643554688,-0.0011791166691273247,0.08609999963082374,546.6140405273437,0.2068743109703064,0.45459818840026855,1040,0.2,230.1655701754386,193.71804183434793
212000,0.0003,-0.9727144853770733,0.011659752,77.30455017089844,0.0003083591228640792,0.15160000029951334,210.68090163707734,0.5130454897880554,0.4600187838077545,1050,0.2,229.36511375947995,193.76460256278887
214000,0.0003,-0.9634888650476933,0.0062724613,523.9508056640625,0.001773087771571954,0.07209999945014715,592.4042325973511,0.4268852472305298,0.45285338163375854,1060,0.2,229.84747583243825,196.00257910800886
216000,0.0003,-0.9325838419795036,0.004815037,96.39170837402344,0.002169292659781199,0.08269999974407255,322.3654725456238,0.4235667586326599,0.4435429573059082,1070,0.2,229.7468085106383,197.20493403790726
218000,0.0003,-0.9001696468889713,0.003992093,75.47028350830078,-0.0010661901922500872,0.03389999944716692,459.75291637420656,0.40544837713241577,0.4413801431655884,1080,0.2,229.61327713382508,197.87515859263837
220000,0.0003,-0.8837633207440376,0.0069983033,162.02529907226562,-0.00026963491025126183,0.053949999418109656,575.6621283721923,0.4366694688796997,0.435653954744339,1090,0.2,230.2819706498952,200.11063869065072
222000,0.0003,-0.8610431133210659,0.0077220425,65.80854034423828,0.0033633150953097336,0.130749999191612,248.78489488124848,0.26342010498046875,0.43439099192619324,1100,0.2,229.3443640124095,200.44209338117494
224000,0.0003,-0.8451604399085045,0.006492745,429.9817199707031,-0.0018115422768118171,0.076049999371171,853.0547786331176,0.24143147468566895,0.43489208817481995,1110,0.2,228.99386503067484,200.9572224515524
226000,0.0003,-0.8408078072965145,0.0028044363,220.99295043945312,-3.89985087929734e-05,0.05369999960996211,619.9868816757203,0.32688385248184204,0.430095374584198,1120,0.2,229.55951169888098,202.63794243659933
228000,0.0003,-0.8184432691335678,0.004520517,101.01210021972656,0.0016009969662405643,0.08819999967701733,250.59516274929047,0.3276677131652832,0.42310425639152527,1130,0.2,229.81313131313132,204.23575580543684
230000,0.0003,-0.7934041048586369,0.013286198,117.74455261230469,0.004806155475110425,0.18159999929368495,322.0376016378403,0.1618252992630005,0.42024320363998413,1140,0.2,230.0830830830831,206.11969696800935
232000,0.0003,-0.7771938869357109,0.010847247,53.56000900268555,0.00348575647083594,0.13174999952316285,409.62188534736634,0.12678015232086182,0.4204730689525604,1150,0.2,230.18290258449304,207.2948462081778
234000,0.0003,-0.7494284926354885,0.018407091,89.3243408203125,0.00010727197426531276,0.18999999954365193,339.4389838409424,0.1720615029335022,0.41763007640838623,1160,0.2,230.7699901283317,209.21883070254876
236000,0.0003,-0.7507977850735188,0.0094185695,276.06658935546875,0.0016535545621831282,0.13629999972879886,273.4944545173645,0.19579464197158813,0.42383497953414917,1170,0.2,231.12144955925564,210.95487978806133
238000,0.0003,-0.7560973739624024,0.010403355,195.14520263671875,0.0013198840849353477,0.10249999986030162,366.0234216690063,0.17147666215896606,0.4251546263694763,1180,0.2,231.50632911392404,212.43883475017202
240000,0.0003,-0.7361646500229836,0.010514396,166.33351135253906,-0.0008122832120518053,0.07924999943003058,270.13340115070343,0.35593223571777344,0.4211200475692749,1190,0.2,232.40988372093022,214.89770703851954
242000,0.0003,-0.719308917671442,0.014011035,16.9064998626709,-0.003893812270798662,0.14999999985098839,149.26282173395157,0.6454517245292664,0.42017054557800293,1200,0.2,232.59576515880656,215.55117107423123
244000,0.0003,-0.7125789983570576,0.0037427128,269.9970703125,0.0007468953349357044,0.04459999941289425,504.498570728302,0.4784471392631531,0.42201951146125793,1210,0.2,232.3247619047619,215.57643236594475
246000,0.0003,-0.7148962970077991,0.0042961957,614.1846313476562,-0.0011231495529961677,0.04934999940916896,811.2169009017945,0.3792561888694763,0.4223455786705017,1220,0.2,232.2417374881964,216.57810555196284
248000,0.0003,-0.7094590832293034,0.0049782456,194.25465393066406,-0.000320910964610448,0.054199999663978815,473.47770725250246,0.3595280051231384,0.42069509625434875,1230,0.2,232.7399061032864,218.0627729756154
250000,0.0003,-0.6938509722054005,0.007319823,309.5437316894531,0.0008911381346072389,0.03824999953620136,269.79383181095125,0.6279078125953674,0.4172961711883545,1240,0.2,232.69646182495345,218.71131878626622
252000,0.0003,-0.6765233047306538,0.007930214,492.26641845703125,-0.0031998767839337195,0.1012999995611608,493.37510087966916,0.6025848388671875,0.4170490503311157,1250,0.2,232.5521698984303,219.68227029114516
254000,0.0003,-0.6719046193361282,0.008634093,168.223388671875,0.0010816593202993374,0.08789999974891544,552.0217793655396,0.4599592685699463,0.4157390594482422,1260,0.2,232.5160403299725,220.67686476840342
256000,0.0003,-0.6670453333854676,0.0077984645,210.7935333251953,-0.0009667619644176728,0.14959999946877361,471.8895890045166,0.4374648332595825,0.41617417335510254,1270,0.2,233.0655737704918,222.71361338198744
258000,0.0003,-0.6687664636969566,0.004064895,268.4303894042969,0.002797497835529068,0.11659999969415366,327.5121679210663,0.4054175019264221,0.4197210669517517,1280,0.2,233.47192028985506,224.09056358847863
260000,0.0003,-0.6526879185438156,0.016093317,99.81753540039062,0.001768549858991264,0.08669999967329205,316.6096455478668,0.5804094076156616,0.4193342328071594,1290,0.2,233.4492362982929,225.3764641890874
262000,0.0003,-0.6238037756085396,0.008219218,824.3126831054688,0.0025365532531757707,0.14419999946840106,653.0201470375061,0.3167400360107422,0.4128340482711792,1300,0.2,233.01780943900266,226.00586692473763
264000,0.0003,-0.6062712661921978,0.011338617,111.78728485107422,0.0010572309512699586,0.10774999956600367,730.1083836746216,0.2572286128997803,0.4133388102054596,1310,0.2,233.21113074204948,227.78922672697598
266000,0.0003,-0.6025203709304333,0.008317472,448.69305419921875,0.002671809674792529,0.11699999959208071,485.3422274494171,0.3350863456726074,0.41224396228790283,1320,0.2,233.42756804214224,229.27363833018222
268000,0.0003,-0.6137392984330654,0.013396909,461.9632568359375,0.001597011689167993,0.16329999977722764,569.5039596748352,0.2848244905471802,0.41239064931869507,1330,0.2,233.7198952879581,230.8522223675702
270000,0.0003,-0.6153988851606846,0.007467234,85.82890319824219,-6.911391513822362e-05,0.1013999996893108,410.76321882247925,0.1671401858329773,0.4109395146369934,1340,0.2,233.65800865800867,231.08455409556012
272000,0.0003,-0.6104214034974575,0.0033784818,449.3643493652344,0.0004643515474846893,0.02699999955482781,778.1183876800537,0.4647606611251831,0.41138553619384766,1350,0.2,233.83920894239037,232.27252771511863
274000,0.0003,-0.6175461150705814,0.0037674233,157.6204071044922,-0.0003808074949398321,0.05174999973736703,636.0089062881469,0.46765726804733276,0.41134482622146606,1360,0.2,232.7748513169074,231.92152626041445
276000,0.0003,-0.6211127434670926,0.011158046,528.7845458984375,-0.0002632474016445485,0.06574999967589974,937.8162347412109,0.4312087893486023,0.41083279252052307,1370,0.2,233.1039729501268,233.22609881919686
278000,0.0003,-0.6049269196391106,0.0034074232,164.68458557128906,-0.00020579170696784387,0.06659999967552721,323.2460426425934,0.515006422996521,0.40606486797332764,1380,0.2,233.96969696969697,235.43040349107224
