Gen Number,Fitness
424,-0.011625120351237224
425,-0.009074825889015719
426,-0.03722880933319651
427,-0.005111980691749968
428,-0.020845271515013
429,-0.013350267325173304
430,-0.008669511759449319
431,-0.03557760484074484
432,-0.014663931710324124
433,-0.00885310050532848
434,-0.010137751056466925
435,-0.011929171033904774
436,-0.01752731798291136
437,-0.01210511193431841
438,-0.006849101765372864
439,-0.013986125478194143
440,-0.008671312583535755
441,-0.0057770705292772406
442,-0.015165976632154934
443,-0.032559617891857365
444,-0.012713809344191996
445,-0.07766209573731456
446,-0.03965744486722597
447,-0.01931988386050499
448,-0.006834471661655005
449,-0.02656036011516495
450,-0.0156813687708847
451,-0.018289546069800273
452,-0.03402385142835728
453,-0.032358703789311
454,-0.04892758316098518
455,-0.03194397634389331
456,-0.025801822446405453
457,-0.03720133171166693
458,-0.07005228526344766
459,-0.06560440814218137
460,-0.09907457902370033
461,-0.050767840857873524
462,-0.063465640016763
463,-0.05122459812425728
464,-0.058164034697912946
465,-0.033001965684529996
466,-0.026907801577468703
467,-0.050700624507310645
468,-0.1052903383161514
469,-0.0866619871649397
470,-0.05803606300681356
471,-0.09074053593732993
472,-0.06309021920271224
473,-0.05359843749703029
474,-0.04984587083568755
475,-0.08865019451381342
476,-0.04688441907285311
477,-0.039929820679168906
478,-0.09705140759107908
479,-0.0657311532180735
480,-0.042701851009069466
481,-0.08754579295840118
482,-0.03547978178965626
483,-0.033238229894174964
484,-0.04854515913392761
485,-0.07509489574881871
486,-0.0697821953219244
487,-0.0696297735635301
488,-0.09013453039987365
489,-0.08475017111110845
490,-0.06720217859567468
491,-0.050890474286591734
492,-0.04247155546943173
493,-0.03989390809774377
494,-0.03779885145070089
495,-0.01982902496396966
496,-0.038805738985302
497,-0.01110642600744231
498,-0.005500074857536649
499,-0.004917841775275191
