Gen Number,Black Line Percentage
291,0.9481765834932822
292,0.0927703134996801
293,0.0511836212412028
294,0.0998080614203454
295,0.0671785028790787
296,0.0767754318618042
297,0.1087651951375559
298,0.0588611644273832
299,0.0486244401791426
300,0.0972488803582853
301,0.0524632117722328
302,0.0895713371721049
303,0.0543825975687779
304,0.1055662188099808
305,0.1573896353166986
306,0.1253998720409469
307,0.8739603326935381
308,0.7683941138835573
309,0.0985284708893154
310,0.0940499040307101
311,0.9571337172104928
312,0.0882917466410748
313,0.3531669865642994
314,0.073576455534229
315,0.1196417146513115
316,0.1663467690339091
317,0.8528470889315419
318,0.90978886756238
319,0.0998080614203454
320,0.1222008957133717
321,0.1842610364683301
322,0.0595009596928982
323,0.0902111324376199
324,0.9296225207933462
325,0.0793346129238643
326,0.6589891234804862
327,0.689699296225208
328,0.0953294945617402
329,0.0569417786308381
330,0.0799744081893794
331,0.0895713371721049
332,0.0722968650031989
333,0.0684580934101087
334,0.0671785028790787
335,0.9334612923864364
336,0.0518234165067178
337,0.0607805502239283
338,0.9552143314139476
339,0.9558541266794626
340,0.2597568777991043
341,0.7895073576455535
342,0.0710172744721689
343,0.1420345489443378
344,0.3365323096609085
345,0.7229686500319897
346,0.2111324376199616
347,0.362763915547025
348,0.9545745361484324
349,0.6378758797184901
350,0.0569417786308381
351,0.9564939219449776
352,0.1554702495201535
353,0.1247600767754318
354,0.5156749840051184
355,0.1222008957133717
356,0.0838131797824696
357,0.055022392834293
358,0.0626999360204734
359,0.0690978886756238
360,0.2412028150991682
361,0.0665387076135636
362,0.0850927703134996
363,0.4689699296225208
364,0.9481765834932822
365,0.9309021113243762
366,0.5239923224568138
367,0.525911708253359
368,0.110044785668586
369,0.782469609724888
370,0.0409468969929622
371,0.1433141394753679
372,0.1944977607165707
373,0.9539347408829176
374,0.0838131797824696
375,0.9590531030070376
376,0.1324376199616123
377,0.2309660908509277
378,0.0754958413307741
379,0.5905310300703774
380,0.1145233525271913
381,0.1126039667306462
382,0.2386436340371081
383,0.1618682021753039
384,0.1362763915547025
385,0.0818937939859245
386,0.0697376839411388
387,0.1407549584133077
388,0.0774152271273192
389,0.0588611644273832
390,0.0639795265515035
391,0.0998080614203454
392,0.0601407549584133
393,0.1567498400511836
394,0.0403071017274472
395,0.0934101087651951
396,0.2245681381957773
397,0.0678182981445937
398,0.0415866922584772
399,0.5246321177223289
400,0.7703134996801023
401,0.1669865642994241
402,0.7415227127319258
403,0.0518234165067178
404,0.0531030070377479
405,0.0492642354446577
406,0.0646193218170185
407,0.9558541266794626
408,0.0607805502239283
409,0.0524632117722328
410,0.8963531669865643
411,0.0818937939859245
412,0.9232245681381958
413,0.0786948176583493
414,0.055022392834293
415,0.055022392834293
416,0.0518234165067178
417,0.145233525271913
418,0.9558541266794626
419,0.580934101087652
420,0.7722328854766475
421,0.2303262955854126
422,0.0703774792066538
423,0.0754958413307741
424,0.7063339731285988
425,0.073576455534229
426,0.0863723608445297
427,0.9436980166346768
428,0.1701855406269993
429,0.1068458093410108
430,0.1177223288547664
431,0.7715930902111324
432,0.0831733845169545
433,0.1567498400511836
434,0.0895713371721049
435,0.6948176583493282
436,0.1561100447856686
437,0.1356365962891874
438,0.1695457453614843
439,0.0588611644273832
440,0.3442098528470889
441,0.1222008957133717
442,0.0902111324376199
443,0.9571337172104928
444,0.0595009596928982
445,0.8989123480486244
446,0.6948176583493282
447,0.1170825335892514
448,0.109404990403071
449,0.0403071017274472
450,0.8662827895073576
451,0.0857325655790147
452,0.0658989123480486
453,0.0575815738963531
454,0.0767754318618042
455,0.9552143314139476
456,0.6794625719769674
457,0.9507357645553424
458,0.1183621241202815
459,0.0703774792066538
460,0.074216250799744
461,0.0678182981445937
462,0.0332693538067818
463,0.0467050543825975
464,0.0524632117722328
465,0.0428662827895073
466,0.9577735124760076
467,0.0396673064619321
468,0.0518234165067178
469,0.073576455534229
470,0.8067818298144593
471,0.0710172744721689
472,0.0511836212412028
473,0.9577735124760076
474,0.1842610364683301
475,0.1151631477927063
476,0.0626999360204734
477,0.1772232885476647
478,0.110044785668586
479,0.8099808061420346
480,0.8093410108765196
481,0.1689059500959693
482,0.1062060140754958
483,0.838131797824696
484,0.1074856046065259
485,0.1030070377479206
486,0.2380038387715931
487,0.0767754318618042
488,0.6519513755598209
489,0.0838131797824696
490,0.0639795265515035
491,0.0946896992962252
492,0.8675623800383877
493,0.146513115802943
494,0.9181062060140754
495,0.0479846449136276
496,0.0588611644273832
497,0.0563019833653231
498,0.0524632117722328
499,0.0748560460652591
