Gen Number,ID,Fitness,Weights,Diversity,Black Line Percentage
0,1,-0.0003198939176455763,"[-0.9075348701318955, 0.427041307035708, -0.20846129009641245, 0.31928496245815063, 0.3298355014870433, -0.4461230489276158]",0.5350878063813936,0.0
0,2,-0.00028396212099690755,"[-0.6920253084911796, -0.5823079599248215, -0.3438892402549747, -0.3295741089283759, 0.8473638743682963, 0.042241406544992754]",0.5350878063813936,0.0
0,3,-0.000251889201998747,"[-0.4274488864852577, -0.7342674482619236, 0.6606242546316716, 0.5157146455879493, 0.5991687769409737, -0.17126387065070725]",0.5350878063813936,0.0
0,4,-0.0002334786368748159,"[-0.40192531491264205, 0.15290298477104747, 0.8419872826959682, 0.9286529026529118, -0.7434592133879916, -0.36755859300055804]",0.5350878063813936,0.0
0,5,-0.00021307949535889564,"[-0.2149763633527697, -0.3077721576229857, -0.9444444122184015, -0.08917823268603398, -0.5940875506985956, 0.49567427265481756]",0.5350878063813936,0.0
0,6,-0.00018506200845925337,"[-0.16404120364130415, 0.685501526070116, 0.05954393265396729, 0.37743343106063465, -0.6024143505717328, 0.6193322768467964]",0.5350878063813936,0.0
0,7,-0.00016760746703031816,"[0.9465410350652583, 0.03410227197040472, -0.3221459960747972, 0.3236281568033259, -0.21629403336058517, 0.3198799950840343]",0.5350878063813936,0.0
0,8,-0.00014693790560310084,"[0.4276412056239227, 0.24048943737896789, -0.22628075171383522, -0.09458240517373073, 0.4735422664683244, 0.7719745209025051]",0.5350878063813936,0.0
0,9,-0.00014355166384210922,"[0.757731966508038, 0.6948162797311697, 0.6147602644741625, -0.33760352580157305, 0.5403995840119269, -0.5868976798517813]",0.5350878063813936,0.0
0,10,-0.00012152614489985745,"[0.21745511819155028, 0.04119066021921847, 0.9640961409486914, 0.9062911008054382, 0.6209950131921393, 0.5280166734458356]",0.5350878063813936,0.0
0,11,-0.00011865255650933101,"[0.06300662750905683, -0.9530412839271918, 0.8677135620616538, -0.5290004847096683, 0.039596332439964854, -0.6762188162066931]",0.5350878063813936,0.0
0,12,-9.69819515217759e-05,"[0.2524634027104953, -0.13584124743963621, -0.07499042149407886, -0.6528000314895495, -0.74498488107133, -0.29748102405423604]",0.5350878063813936,0.0
0,13,-9.06097914788172e-05,"[-0.9712149185838566, -0.07264869764685478, 0.32106465580200805, 0.8757693307496446, 0.4333216965938087, -0.7455275601049973]",0.5350878063813936,0.0
0,14,-7.959198856547624e-05,"[0.5161627180434749, -0.8314365181043739, 0.46383755316350017, 0.8971208119309422, -0.055238242586997055, 0.3800681114103073]",0.5350878063813936,0.0
0,15,-6.98245214194685e-05,"[-0.7268631471312768, 0.32884774675020245, 0.8553996988578756, 0.5349944501518094, 0.7944124939725488, 0.43254428286829905]",0.5350878063813936,0.0
0,16,-6.257650517965574e-05,"[-0.6771419158407068, 0.044810399748886676, 0.7151172409477486, 0.5764561380775794, 0.942351626065868, 0.801076012935142]",0.5350878063813936,0.0
0,17,-5.2218093871714574e-05,"[-0.30408556043232005, -0.3671811483328995, 0.9750195937878834, -0.03731424912608072, 0.8567272281423037, 0.13546897608599529]",0.5350878063813936,0.0
0,18,-5.2695466653849e-05,"[-0.16618434482262012, 0.6801886695840864, 0.8815589405022968, 0.7161390666596863, 0.9632192963577038, -0.7332379154767481]",0.5350878063813936,0.0
0,19,-4.450917979986366e-05,"[0.3473295406216448, -0.17711473373016484, 0.18574227266607202, 0.664185046318265, -0.7751160257637693, -0.44841300289047936]",0.5350878063813936,0.0
0,20,-3.8365102353877465e-05,"[-0.4020312075611201, 0.9166337741994861, 0.5751317711872077, 0.4001790051072265, 0.58127641392104, 0.6154267335738006]",0.5350878063813936,0.0
1,17,-0.00023370297750723623,"[-0.30408556043232005, -0.3671811483328995, 0.9750195937878834, -0.03731424912608072, 0.8567272281423037, 0.13546897608599529]",0.5054853828601725,0.0
1,18,-0.00020574199408339663,"[-0.16618434482262012, 0.6801886695840864, 0.8815589405022968, 0.7161390666596863, 0.9632192963577038, -0.7332379154767481]",0.5054853828601725,0.0
1,19,-0.00025637170058116196,"[0.3473295406216448, -0.17711473373016484, 0.18574227266607202, 0.664185046318265, -0.7751160257637693, -0.44841300289047936]",0.5054853828601725,0.0
1,20,-0.0002845570658627349,"[-0.4020312075611201, 0.9166337741994861, 0.5751317711872077, 0.4001790051072265, 0.58127641392104, 0.6154267335738006]",0.5054853828601725,0.0
1,21,-0.0001720127234402349,"[-0.11551352112971647, 0.8430960276811884, 0.29433610786516845, 0.5011215755783073, 0.06266048073534031, 0.20866817200687093]",0.5054853828601725,0.0
1,22,-0.00016792972965153267,"[0.39635726034982743, -0.12623596693290184, -0.025538909459974807, 0.8519689803497309, -1, -0.6047120266162683]",0.5054853828601725,0.0
1,23,-0.00014097107704288538,"[-0.271822641973358, -0.12214192309885608, 0.9531538442892828, 0.13896123026223095, 0.8816417649588886, -0.06777085384089741]",0.5054853828601725,0.0
1,24,-0.00013730501786782763,"[-0.9264475421455434, -0.2652023811286489, 0.6339072648082245, 0.2913758686744272, 0.9321699047122474, 1]",0.5054853828601725,0.0
1,25,-0.0001096382351047115,"[-0.7432140646081518, 0.422253945684175, 0.9015318406654079, 0.5213596985551652, 0.023007877187802395, 0.31135195215713685]",0.5054853828601725,0.0
1,26,-0.0001193188635773468,"[0.9731700481670651, -0.9032934849476608, 0.3198769359352389, 1, -0.3676183993732204, 0.36077487248019613]",0.5054853828601725,0.0
1,27,-8.634722570017848e-05,"[-0.015877200721293505, -0.5600155955259446, 0.4127672137665315, 0.8894833162247651, 0.11952126969320773, -0.022561197305744712]",0.5054853828601725,0.0
1,28,-7.917951762056984e-05,"[-0.2488932999951403, -0.10995044930393108, 0.08727842333840846, -0.026525558882664446, -0.2622175636527415, -0.48105143636282927]",0.5054853828601725,0.0
1,29,-8.24981435488423e-05,"[0.2422560229714813, -0.17986960739823651, 0.6158841043621531, -0.9047078406564236, -0.7027139283757022, -0.31788631418917823]",0.5054853828601725,0.0
1,30,-6.392026609696084e-05,"[0.09976066627681261, -0.7164443495199826, 0.34230102915653204, -0.1874447832331025, 0.1779515184146609, -0.38964743129633683]",0.5054853828601725,0.0
1,31,-5.765390997230003e-05,"[0.051929211509834566, -0.009566186302002865, 0.9912235774157832, 1, 0.6272535956391776, 0.614594578327973]",0.5054853828601725,0.0
1,32,-0.032403213622731394,"[0.8711142830276245, 0.8508722375076011, 0.9036480190055896, -0.4210784390229222, 0.5633642908067362, -1]",0.5054853828601725,0.5342290467050543
1,33,-3.784815139264373e-05,"[0.45816602952551944, 0.2283484970236226, -0.23192012474186727, -0.06998073249274038, 0.43296192633624664, 0.18009545108907588]",0.5054853828601725,0.0
1,34,-0.0003198889151551337,"[0.32968456474197216, 0.3959123483886518, -0.11014197333102788, 0.48783832683713757, -0.4307588498269217, 0.4862063337562287]",0.5054853828601725,0.0
1,35,0.0006983206479104798,"[-0.160992249244062, 0.7449584156276702, 0.11964219672575765, 0.40536458298091876, -0.6029127888456475, 0.6267343860729396]",0.5054853828601725,0.0
1,36,-4.1624441580399044e-05,"[-0.7526897109991609, -0.3968847121105391, 0.21357376322667554, 0.570610192257297, -0.6909147066336359, -0.06389895419524666]",0.5054853828601725,0.0
2,31,-0.0001422501773081055,"[0.051929211509834566, -0.009566186302002865, 0.9912235774157832, 1, 0.6272535956391776, 0.614594578327973]",0.5255451911649848,0.0
2,33,-0.27359565304587574,"[0.45816602952551944, 0.2283484970236226, -0.23192012474186727, -0.06998073249274038, 0.43296192633624664, 0.18009545108907588]",0.5255451911649848,0.0
2,35,-0.00020589771305880061,"[-0.160992249244062, 0.7449584156276702, 0.11964219672575765, 0.40536458298091876, -0.6029127888456475, 0.6267343860729396]",0.5255451911649848,0.0
2,36,-0.00016804634762165153,"[-0.7526897109991609, -0.3968847121105391, 0.21357376322667554, 0.570610192257297, -0.6909147066336359, -0.06389895419524666]",0.5255451911649848,0.0
2,37,-0.0001260199654359908,"[-0.6244481544324516, -0.3429386950593022, 0.5207818735046644, 0.8081297461915983, 0.09819226862005705, 0.5373788842378453]",0.5255451911649848,0.0
2,38,-4.6984248539436396e-05,"[0.7504930314550331, -0.7313221032700836, 0.39533858695915386, 0.937903063999147, -0.3169400615428298, -0.17025127787949812]",0.5255451911649848,0.0
2,39,-0.00012150796408490979,"[-1, -0.027579179304737522, 0.7508512117932308, 0.02748638021819677, 1, 1]",0.5255451911649848,0.0
2,40,0.0035851262298547334,"[-0.974518875497213, -0.2757077972311892, -0.3070923153487207, 0.30256819406391317, 0.935880357903204, 1]",0.5255451911649848,0.0
2,41,0.008778894608259237,"[-0.19759811465012075, -0.12259670850525053, 0.8444361070614126, 0.21816544314568265, 0.6726202572629227, -0.12741677346683652]",0.5255451911649848,0.05758157389635317
2,42,1.6783525525424758e-06,"[0.4464919162557194, -0.22117618967443262, -0.05686873821115577, 0.8863323676539415, -1, -0.6843777115001921]",0.5255451911649848,0.013435700575815739
2,43,-0.000280547781101095,"[-0.17286244191286665, 0.6587185004650404, 0.9589512306637359, 0.7444770248157476, 1, -0.47163905810274925]",0.5255451911649848,0.0
2,44,-0.0003198819331955646,"[0.4847666040278009, -0.29633635054070273, 0.9198787648893588, 0.4072154958331938, 0.9195564584770435, -0.3770591989981142]",0.5255451911649848,0.0
2,45,-0.00022058876328693894,"[-0.30155868557369114, 0.285382510667501, 0.9719579438261281, 0.16361661727957008, 0.8503972187752399, 0.13320406590707096]",0.5255451911649848,0.0
2,46,-6.455968312986634e-05,"[-0.18869696647239806, -0.1696560937269126, 0.4642771349437516, 0.10456779232798374, 0.19512734961474612, 0.5189832820673927]",0.5255451911649848,0.0
2,47,-0.00026217566514610504,"[0.5025072217900961, 0.27292407371027144, -0.27199556978993017, 0.5085424273497124, -0.38188826737948517, 0.4556859955503123]",0.5255451911649848,0.0
2,48,0.0012701914642526105,"[0.9429597983022128, 0.9112435591382605, 1, -0.5416879866327117, 0.6952803768157702, -1]",0.5255451911649848,0.0
2,49,-6.38050625747321e-05,"[0.6680873890484585, 0.5279286921162654, 0.7912884225183144, -0.12109891564438507, 0.4617713537357449, -0.7762702711338499]",0.5255451911649848,0.0
2,50,-5.3476350868961585e-05,"[-0.9293835042298778, 0.5931159597777315, 1, 0.7427458156703792, 0.19791123146387668, 0.39682049775735045]",0.5255451911649848,0.0
2,51,-4.7933296816463894e-05,"[-1, 0.9767155111900145, 0.47627601200302416, 0.32114984961238513, 0.18640245049741472, 0.2906789010531625]",0.5255451911649848,0.0
2,52,-4.40213889873412e-05,"[-1, 0.020452829204107847, 0.774489697486241, -0.02585496884887506, 1, 1]",0.5255451911649848,0.0
3,40,-0.00020995423654559522,"[-0.974518875497213, -0.2757077972311892, -0.3070923153487207, 0.30256819406391317, 0.935880357903204, 1]",0.5673515771991333,0.0
3,41,-0.00022628014248772012,"[-0.19759811465012075, -0.12259670850525053, 0.8444361070614126, 0.21816544314568265, 0.6726202572629227, -0.12741677346683652]",0.5673515771991333,0.0
3,42,-0.00017696212303027015,"[0.4464919162557194, -0.22117618967443262, -0.05686873821115577, 0.8863323676539415, -1, -0.6843777115001921]",0.5673515771991333,0.0
3,48,-0.00021273620132865534,"[0.9429597983022128, 0.9112435591382605, 1, -0.5416879866327117, 0.6952803768157702, -1]",0.5673515771991333,0.0
3,53,-0.00016548404534627389,"[-1, -0.34028629657566495, -0.7927787413976259, 0.3381672028633425, 1, 1]",0.5673515771991333,0.0
3,54,2.3992766929649224e-06,"[0.16788960833804073, -0.4771740835485102, -0.07025697256066035, -0.023585009207819696, 0.8429317288815787, 0.2273596315217672]",0.5673515771991333,0.01471529110684581
3,55,-0.13960444641413824,"[0.8262138405657458, 0.6449515533193493, 0.75147404795737, -0.2058845843236944, 0.30620931715512273, -0.9257804428314763]",0.5673515771991333,0.0
3,56,-0.00010402415235551006,"[-0.7011360420886945, -0.029470854514218384, 0.6027202809113952, 0.16261474513990903, 0.586774105610044, 0.6519857568374129]",0.5673515771991333,0.0
3,57,-0.0002528538811627886,"[0.1866831036375699, -0.2287554427378652, 0.8191519814311601, 0.6274897477679582, 0.10722836854866813, 0.206670695903568]",0.5673515771991333,0.0
3,58,0.0006430287164919496,"[0.9320414687809884, -0.9609272671168136, 0.3869443444378412, 1, -0.369143095121701, -0.21805561197161422]",0.5673515771991333,0.0
3,59,-9.968222012000097e-05,"[-0.9411707554954426, 0.6571461024312786, 0.9125803939575274, 0.6723733406519191, 0.9199534144080369, 0.37910342391452945]",0.5673515771991333,0.0
3,60,-9.102812194997678e-05,"[0.763270789998766, 0.5240445863959146, 0.7788525917022414, -0.17257007531653662, 0.47749314492372646, -0.8461674877130697]",0.5673515771991333,0.0
3,61,-7.36866664192387e-05,"[0.5618869957241526, 0.44146145195691366, 0.7507546205900637, -0.09312700766959774, 0.4287202155669077, -0.6157206113293667]",0.5673515771991333,0.0
3,62,-6.40385980702283e-05,"[-0.6134950818286948, -0.08970907155928347, 0.6255330586645816, 0.061193895958430576, 0.631350106817031, 0.7896525485556031]",0.5673515771991333,0.0
3,63,-6.373453351977543e-05,"[-0.6349707731245666, -0.8226718974689531, 0.5272282056106862, 0.615201455130759, 0.12346009516094836, 0.5503411041218383]",0.5673515771991333,0.0
3,64,-5.2010355943232074e-05,"[-0.7967029230576641, -0.3266939493218858, 0.5437057969343456, 0.8174792978367226, 0.12397263896001999, 0.2579995147386812]",0.5673515771991333,0.0
3,65,0.0005523057674493696,"[0.5456107397528114, 0.16626908686545724, 1, 1, 1, 0.9226177883836433]",0.5673515771991333,0.0
3,66,-0.00028050501331529213,"[-0.37038198427455554, 0.6946084358994908, 0.12378414263257023, 0.41265114702384204, -0.6067932647788372, 0.5962806627572089]",0.5673515771991333,0.0
3,67,-5.448810641609283e-05,"[-0.10975337873011726, 0.7938926752885009, -0.19104147245584951, 0.4934858517205887, -1, 0.8066346299005933]",0.5673515771991333,0.0
3,68,-0.00031988911056940445,"[0.501005677446691, 0.2729473390861187, -0.2696725620057137, 0.5078982993071453, -0.37958704892929324, 0.4550837800940026]",0.5673515771991333,0.0
4,54,-0.00025487368963799566,"[0.16788960833804073, -0.4771740835485102, -0.07025697256066035, -0.023585009207819696, 0.8429317288815787, 0.2273596315217672]",0.5172362689587137,0.0
