Gen Number,ID,Fitness,Weights,Diversity,Black Line Percentage
0,1,0.037418060588453796,"[-0.9075348701318955, 0.427041307035708, -0.20846129009641245, 0.31928496245815063, 0.3298355014870433, -0.4461230489276158]",0.5350878063813936,0.0
0,2,0.036026893007475747,"[-0.6920253084911796, -0.5823079599248215, -0.3438892402549747, -0.3295741089283759, 0.8473638743682963, 0.042241406544992754]",0.5350878063813936,0.0
0,3,0.035106772883694376,"[-0.4274488864852577, -0.7342674482619236, 0.6606242546316716, 0.5157146455879493, 0.5991687769409737, -0.17126387065070725]",0.5350878063813936,0.0
0,4,0.037428134854506905,"[-0.40192531491264205, 0.15290298477104747, 0.8419872826959682, 0.9286529026529118, -0.7434592133879916, -0.36755859300055804]",0.5350878063813936,0.0
0,5,0.04240294094873266,"[-0.2149763633527697, -0.3077721576229857, -0.9444444122184015, -0.08917823268603398, -0.5940875506985956, 0.49567427265481756]",0.5350878063813936,0.0
0,6,0.0934156578325488,"[-0.16404120364130415, 0.685501526070116, 0.05954393265396729, 0.37743343106063465, -0.6024143505717328, 0.6193322768467964]",0.5350878063813936,0.0
0,7,0.08874313498606687,"[0.9465410350652583, 0.03410227197040472, -0.3221459960747972, 0.3236281568033259, -0.21629403336058517, 0.3198799950840343]",0.5350878063813936,0.0
0,8,0.05552602094406743,"[0.4276412056239227, 0.24048943737896789, -0.22628075171383522, -0.09458240517373073, 0.4735422664683244, 0.7719745209025051]",0.5350878063813936,0.0
0,9,0.037542584992708385,"[0.757731966508038, 0.6948162797311697, 0.6147602644741625, -0.33760352580157305, 0.5403995840119269, -0.5868976798517813]",0.5350878063813936,0.0
0,10,0.07875799903293171,"[0.21745511819155028, 0.04119066021921847, 0.9640961409486914, 0.9062911008054382, 0.6209950131921393, 0.5280166734458356]",0.5350878063813936,0.0
0,11,0.04166994955314547,"[0.06300662750905683, -0.9530412839271918, 0.8677135620616538, -0.5290004847096683, 0.039596332439964854, -0.6762188162066931]",0.5350878063813936,0.0
0,12,0.04118557606849997,"[0.2524634027104953, -0.13584124743963621, -0.07499042149407886, -0.6528000314895495, -0.74498488107133, -0.29748102405423604]",0.5350878063813936,0.0
0,13,0.0345108910079101,"[-0.9712149185838566, -0.07264869764685478, 0.32106465580200805, 0.8757693307496446, 0.4333216965938087, -0.7455275601049973]",0.5350878063813936,0.0
0,14,0.042552236586961334,"[0.5161627180434749, -0.8314365181043739, 0.46383755316350017, 0.8971208119309422, -0.055238242586997055, 0.3800681114103073]",0.5350878063813936,0.0
0,15,0.0474149404696806,"[-0.7268631471312768, 0.32884774675020245, 0.8553996988578756, 0.5349944501518094, 0.7944124939725488, 0.43254428286829905]",0.5350878063813936,0.0
0,16,0.04073863889558814,"[-0.6771419158407068, 0.044810399748886676, 0.7151172409477486, 0.5764561380775794, 0.942351626065868, 0.801076012935142]",0.5350878063813936,0.0
0,17,0.04980958061996847,"[-0.30408556043232005, -0.3671811483328995, 0.9750195937878834, -0.03731424912608072, 0.8567272281423037, 0.13546897608599529]",0.5350878063813936,0.0
0,18,0.09831229469579808,"[-0.16618434482262012, 0.6801886695840864, 0.8815589405022968, 0.7161390666596863, 0.9632192963577038, -0.7332379154767481]",0.5350878063813936,0.0
0,19,0.03512973278836222,"[0.3473295406216448, -0.17711473373016484, 0.18574227266607202, 0.664185046318265, -0.7751160257637693, -0.44841300289047936]",0.5350878063813936,0.0
0,20,0.09967366610210672,"[-0.4020312075611201, 0.9166337741994861, 0.5751317711872077, 0.4001790051072265, 0.58127641392104, 0.6154267335738006]",0.5350878063813936,0.0
1,6,0.09319833950394167,"[-0.16404120364130415, 0.685501526070116, 0.05954393265396729, 0.37743343106063465, -0.6024143505717328, 0.6193322768467964]",0.5232037222305803,0.0
1,7,0.08916379031672933,"[0.9465410350652583, 0.03410227197040472, -0.3221459960747972, 0.3236281568033259, -0.21629403336058517, 0.3198799950840343]",0.5232037222305803,0.0
1,18,0.09860520349347378,"[-0.16618434482262012, 0.6801886695840864, 0.8815589405022968, 0.7161390666596863, 0.9632192963577038, -0.7332379154767481]",0.5232037222305803,0.0
1,20,0.09967366488070273,"[-0.4020312075611201, 0.9166337741994861, 0.5751317711872077, 0.4001790051072265, 0.58127641392104, 0.6154267335738006]",0.5232037222305803,0.0
1,21,0.0579786362917015,"[-0.3118552841119527, 0.6943163191380122, 0.10332620569478024, 0.5209861678259433, 0.7273120733682097, -0.025583688691071166]",0.5232037222305803,0.0
1,22,0.0722435054929111,"[-0.16675804102563263, 0.6787664741544257, 1, 0.806806979150076, 1, -1]",0.5232037222305803,0.0
1,23,0.09041969523270464,"[0.09578699331072499, 0.5331022819711436, -0.029754997690755285, 0.36484532465163255, -0.5120789009931754, 0.5492733980606506]",0.5232037222305803,0.0
1,24,0.061491364806194215,"[-0.13827935262579621, -0.17227717570298817, 1, 1, 0.0012740550351624247, 0.5690543145171387]",0.5232037222305803,0.0
1,25,0.05152921832903058,"[0.4967612833289528, 0.30602920326966526, -0.6177383611313918, -0.42372148070100546, 0.32122169330663186, 0.8522005034066152]",0.5232037222305803,0.0
1,26,0.042962968712777716,"[-0.5731101279044699, -0.5905955757806958, 1, -0.01625920286382273, 0.9976079138821103, -0.0985468298558703]",0.5232037222305803,0.0
1,27,0.05327260742451386,"[-0.4553145068301715, -0.1182093017226166, 0.932231160229394, 0.1674024726895172, 0.8344370408427946, 0.24173379962191424]",0.5232037222305803,0.0
1,28,0.057268555710230026,"[0.0068790784651899806, 0.2840312050470397, 0.24712103043222067, 0.7487529970036221, 0.2928745615054445, 0.4015682718977184]",0.5232037222305803,0.0
1,29,0.045094410939926104,"[0.4767710719125286, -0.8032230061962453, 0.3879634188921128, 0.9601727026850817, -0.08426987528607546, 0.3862966349705639]",0.5232037222305803,0.0
1,30,0.0573279754882116,"[-0.14882487441452036, -0.5848976459574056, -0.5132059834990949, -0.1938425387622255, -0.4432900783215048, 0.21679939450385113]",0.5232037222305803,0.0
1,31,0.0454106541904197,"[0.04829449234445729, -1, 0.9409185894961811, -0.5193869163186449, 0.100522445261799, -0.7056294381502184]",0.5232037222305803,0.0
1,32,0.04447380038207721,"[0.5717719594963862, -0.19789297583837387, -0.34638316459172697, -1, -1, -0.6748225205236779]",0.5232037222305803,0.0
