Gen Number,Fitness
0,0.1639312590708424
1,0.0003198976327575
2,0.1626444650871846
3,0.1823418582835053
4,0.2866311968155688
5,0.0620602794126015
6,0.1721050121232732
7,0.8030561208271826
8,0.8493282149712092
9,0.808381317978247
10,0.293951231213347
11,0.2613216726720802
12,0.7731925783749201
13,0.7610364683301344
14,0.7667946257197696
15,0.2789556430965274
16,0.7846725009329594
17,0.7603966730646193
18,0.7129012704555735
19,0.4006083768553659
20,0.482085732565579
21,0.4309021113243762
22,0.536468330134357
23,0.3528470889315419
24,0.4667306461932182
25,0.4341010876519514
26,0.6068458093410108
27,0.3266154830454255
28,0.2760716570697377
29,0.4737683941138835
30,0.3259756877799104
31,0.3176583493282149
32,0.3937939859245041
33,0.1858605246321177
34,0.7012732616082491
35,0.3291376607834895
36,0.7615331060443921
37,0.8464875395109849
38,0.3800692448094214
39,0.8032629558541267
40,0.8115802943058221
41,0.1947703996081569
42,0.8010595037068615
43,0.6526308629214691
44,0.8932071523257769
45,0.2277986989774717
46,0.1307361185162066
47,0.5886544183955835
48,0.2120921305182341
49,0.8274501103987563
50,0.377551418159082
51,0.2382280219732419
52,0.0946900135375147
53,0.7786473913680992
54,0.3008266356134969
55,0.5086643992327445
56,0.3071548259449156
57,0.5134357005758158
58,0.5153550863723608
59,0.2856239211643505
60,0.349603447715854
61,0.5818937939859246
62,0.5818491290978118
63,0.5403071017274472
64,0.3195330702366473
65,0.4372208968805356
66,0.7787722662072003
67,0.8071017274472169
68,0.6650671785028791
69,0.7943058221369163
70,0.8837225873714936
71,0.8774792066538708
72,0.7833435942699554
73,0.700799827361911
74,0.7879078694817658
75,0.6887396033269354
76,0.8045425463851568
77,0.7840690978886756
78,0.818473683121936
79,0.7712326743925916
80,0.5492642354446577
81,0.5377479206653871
82,0.5518234165067178
83,0.6030070377479206
84,0.4398592450415867
85,0.5243122200895713
86,0.5012795905310301
87,0.6420345489443379
88,0.627319257837492
89,0.6712446627068941
90,0.7088945572504518
91,0.8227839831698225
92,0.767146513115803
93,0.6400818506629188
94,0.5966090850927703
95,0.5236724248240563
96,0.8363196123338443
97,0.8301343570057582
98,0.8474088291746641
99,0.8646833013435701
100,0.826935380678183
101,0.8346129238643634
102,0.8550863723608445
103,0.844849648112604
104,0.8442098528470889
105,0.8557261676263596
106,0.8416506717850288
107,0.8186180422264875
108,0.8570057581573897
109,0.8218170185540628
110,0.8595649392194498
111,0.8627639155470249
112,0.8352527191298784
113,0.8224568138195777
114,0.877273613032472
115,0.8864363403710812
116,0.8704414587332053
117,0.8723608445297505
118,0.86212412028151
119,0.8774792066538708
120,0.8851567498400512
121,0.8761996161228407
122,0.8730006397952655
123,0.8742802303262956
124,0.8626417352737615
125,0.8819115242715013
126,0.8749200255918106
127,0.8819577735124761
128,0.8691618682021753
129,0.8819577735124761
130,0.8837282986833499
131,0.8774342057943338
132,0.8876708731272144
133,0.8940688257823648
134,0.8838771593090211
135,0.904077783640248
136,0.8895197955836882
137,0.9074739810957276
138,0.8940738710513019
139,0.9075095716271177
140,0.899872040946897
141,0.882597568777991
142,0.901791426743442
143,0.8941138835572617
144,0.8992322456813819
145,0.8895949849301283
146,0.9100684334266096
147,0.9107485604606526
148,0.901791426743442
149,0.9024312220089572
150,0.9037108125399872
151,0.9035538683257344
152,0.9158669225847728
153,0.9152271273192578
154,0.917146513115803
155,0.9209852847088932
156,0.9093932108576064
157,0.9240927451943408
158,0.9049904030710172
159,0.9254638515674984
160,0.9145873320537428
161,0.9093932108576064
162,0.9106392974334906
163,0.919643004350056
164,0.9081167719314264
165,0.921428700956486
166,0.9197056941778632
167,0.9190011133209992
168,0.9176992760916328
169,0.9164351760589702
170,0.9175009382424286
171,0.9081170643793316
172,0.915183108143634
173,0.8934740882917467
174,0.9133077415227128
175,0.9094689699296226
176,0.9081455018290244
177,0.9183822260772648
178,0.91902202134278
179,0.903027139704904
180,0.9043506078055022
181,0.9126679462571976
182,0.920345489443378
183,0.9209852847088932
184,0.920941407139325
185,0.9183822260772648
186,0.9152271273192578
187,0.9094250923600544
188,0.9075057065635092
189,0.9126240686876296
190,0.9126679462571976
191,0.9209852847088932
192,0.9187996795431204
193,0.9163178210130706
194,0.9303382021200534
195,0.9273832373640436
196,0.9254638515674984
197,0.924737850349886
198,0.9362950070162828
199,0.936340371081254
200,0.9293026231605886
201,0.936340371081254
202,0.922628872650732
203,0.9324165595798224
204,0.9235444657709532
205,0.9312220089571336
206,0.9248240563019834
207,0.9325015994881638
208,0.936340371081254
209,0.9235444657709532
210,0.935700575815739
211,0.928575744612023
212,0.9362581290821004
213,0.922858555238065
214,0.929210431263659
215,0.924750061421892
216,0.9222648752399232
217,0.9299424184261036
218,0.9177401931139448
219,0.9266973268311552
220,0.9202993741760048
221,0.9292565078932156
222,0.9248240563019834
223,0.935700575815739
224,0.9325015994881638
225,0.9293026231605886
226,0.93236292593988
227,0.9331413947536789
228,0.9265947616207276
229,0.9311756502249882
230,0.9247765930568206
231,0.9331413947536789
232,0.9317771768433768
233,0.9312220089571336
234,0.933096762002861
235,0.931573791033196
236,0.9330589231784566
237,0.9259920357316552
238,0.9304945213471612
239,0.9279759734891034
240,0.9305822136916186
241,0.9247362006296096
242,0.9318138954626648
243,0.9253759958951246
244,0.9318148209671236
245,0.9260566635774884
246,0.9305352304360934
247,0.9331413947536789
248,0.9261036468330136
249,0.9280230326295584
250,0.9292556399050634
251,0.9240971302002948
252,0.9280230326295584
253,0.9298544982335384
254,0.9330943356132236
255,0.9228576113649832
256,0.9245827382220146
257,0.9246171141886792
258,0.9330956680257436
259,0.933781190019194
260,0.9247030740970408
261,0.9305351545511636
262,0.9266589503310082
263,0.9253545108179312
264,0.9216250799744082
265,0.9267434420985284
266,0.9318618042226487
267,0.9254638515674984
268,0.9261036468330136
269,0.9279778022853504
270,0.9266982117543202
271,0.9286161656006344
272,0.9298957561316646
273,0.9183487369216352
274,0.9311801787007172
275,0.9325015994881638
276,0.9285829422116568
277,0.927337407878514
278,0.9267434420985284
279,0.9215415914728065
280,0.9322093495660289
281,0.9318618042226487
282,0.9317410906655964
283,0.9266964157687564
284,0.9254638515674984
285,0.928615880681665
286,0.9247378042840244
287,0.9311749826273616
288,0.9304951415910044
289,0.9299424184261036
290,0.9305822136916186
291,0.9312220089571336
292,0.9303178272110624
293,0.9312220089571336
294,0.9241842610364684
295,0.9298230573912392
296,0.9254170089043176
297,0.9298219031969952
298,0.930497499469073
299,0.9324554250070556
300,0.9280230326295584
301,0.9266972676174204
302,0.9261036468330136
303,0.9298567400929466
304,0.928577178741588
305,0.9241391483847008
306,0.9280230326295584
307,0.9280230326295584
308,0.9285780581475548
309,0.920900509200592
310,0.9286164158388498
311,0.9330212771548936
312,0.9252947707317832
313,0.9221783233242152
314,0.9209852847088932
315,0.9273832373640436
316,0.931815604909752
317,0.9202992901304814
318,0.9241380617235716
319,0.917146513115803
320,0.9139475367882278
321,0.9209852847088932
322,0.933095195440782
323,0.929091399936165
324,0.9279375106635528
325,0.9312220089571336
326,0.9254638515674984
327,0.9280230326295584
328,0.9266566690794912
329,0.9241842610364684
330,0.9330558727876732
331,0.9312220089571336
332,0.9299424184261036
333,0.9310740446906356
334,0.9273832373640436
335,0.9299424184261036
336,0.9247369883055874
337,0.9241842610364684
338,0.9228187112178982
339,0.9298210619301616
340,0.9324556393096368
341,0.9241377898359624
342,0.9325015994881638
343,0.9292145771373548
344,0.9304939150625628
345,0.9235444657709532
346,0.9293026231605886
347,0.9325015994881638
348,0.9292547766566388
349,0.9331413947536789
350,0.9240965910127924
351,0.9261036468330136
352,0.9285416896292472
353,0.9248240563019834
354,0.9312220089571336
355,0.920836096206586
356,0.9228577270273638
357,0.9260567033549392
358,0.9267434420985284
359,0.9299424184261036
360,0.9299424184261036
361,0.9209852847088932
362,0.919065898912348
363,0.9286152790151428
364,0.9260557508158532
365,0.9234964950404062
366,0.9254163301260488
367,0.9292143098272214
368,0.9293026231605886
369,0.9265665862090342
370,0.9280230326295584
371,0.9280230326295584
372,0.9234559893886588
373,0.9304937923177048
374,0.9298945154036208
375,0.9229046705054382
376,0.9260556691934224
377,0.9229046705054382
378,0.9241362833968771
379,0.9279003169141504
380,0.9298947740739192
381,0.9291499809529984
382,0.9298536577397444
383,0.9273352597244524
384,0.929819069191632
385,0.9280230326295584
386,0.9222648752399232
387,0.928394019452748
388,0.9235444657709532
389,0.9299424184261036
390,0.9291593681589502
391,0.9234590265249812
392,0.928614871861622
393,0.9248240563019834
394,0.920171088751885
395,0.9222169955445886
396,0.920345489443378
397,0.9286149121153202
398,0.9292547073808352
399,0.9292139101064848
400,0.9190179545211328
401,0.9292143701471194
402,0.9292546787693732
403,0.9216250799744082
404,0.9279750882383432
405,0.9330943269193804
406,0.9292146651875302
407,0.9292146909771009
408,0.927101680398196
409,0.9247762549013928
410,0.923457281256138
411,0.9331413947536789
412,0.9258301802802902
413,0.9318146633422432
414,0.9265703019792988
415,0.9323795642127636
416,0.9259811795872808
417,0.9317400350481508
418,0.9292550839190236
419,0.933781190019194
420,0.9241842610364684
421,0.933781190019194
422,0.9298944717033268
423,0.933692475937331
424,0.9336577946626188
425,0.9318138574998718
426,0.9343322399020256
427,0.9312220089571336
