Gen Number,ID,Fitness,Weights,Diversity,Black Line Percentage
2,48,6.634147382483281e-05,"[-0.36478481078594466, -0.6249507596786027, -0.021717468375843596, 0.9879823588639496, 0.05534637072602058, -0.3491354160757191]",0.6076281973816958,0.0
2,49,6.379505290551144e-05,"[-0.5482159150224339, 0.18782788301621153, -0.02598709218471017, 0.8800908810441236, -0.7095797598956389, 0.3377573178969158]",0.6076281973816958,0.0
2,50,6.078672483977839e-05,"[0.8048981274281655, -0.42937796561680003, -0.006777186271733324, 0.24598506863236475, 0.12207331085373835, 0.2360468997424352]",0.6076281973816958,0.0
2,51,7.690678368969993e-05,"[1, 1, 0.5557858041970088, -0.12727213472913107, -1, 1]",0.6076281973816958,0.0
2,52,6.975604252689645e-05,"[1, 1, 1, 0.2083544110429599, -0.9411842242259774, 1]",0.6076281973816958,0.0
3,1,0.00022316127542327822,"[-0.7290236726440764, 0.7757034054607559, 0.8652112797730049, -0.10886367190480972, -0.22352890777203482, -0.4848071293976821]",0.5617500875239837,0.0
3,3,0.00025576765370627813,"[-0.9165640543624978, 0.5389157438756231, -0.9936577664894115, -0.41438121590104626, 0.221828665333758, 0.8260547828412923]",0.5617500875239837,0.0
3,10,0.00027743146501810206,"[-0.843793361762009, 0.8757403771208427, 0.9181739752252265, -0.6175156302596874, 0.9080422888589188, -0.11190345203924079]",0.5617500875239837,0.0
3,40,0.06685860524632117,"[-0.8082719935057319, 0.6219553705414429, 0.34550730598903984, -0.376181956534385, 0.6346299519513987, -0.1152451690615234]",0.5617500875239837,0.06653870761356366
3,53,0.00019391528206033647,"[-0.9462053042291678, 0.9036552095848776, 0.5424198263672515, -0.0547320499693692, -0.35815373005721357, -0.5727747109352928]",0.5617500875239837,0.0
3,54,0.00016337104868467266,"[-0.798703726395139, 0.9229116890557085, 0.7867135227873222, -0.6349227407112268, 0.18565771588151997, -0.34261542401232414]",0.5617500875239837,0.0
3,55,4.7142457013136634e-05,"[-0.4820279467844751, -0.8179150441176318, 0.20326405688078386, -0.2301227775689072, -0.08564132060832166, -0.8123504075235158]",0.5617500875239837,0.0
3,56,0.1823418582835053,"[-0.8209594678449609, -0.5100546638261486, 0.09909730156636201, 1, 0.21159397333269012, -0.8649585644450921]",0.5617500875239837,0.18234165067178504
3,57,0.00013771195344100477,"[-1, 0.14996385829491826, 0.6271627488101779, -0.7042721985703009, 1, -0.21246522783713284]",0.5617500875239837,0.0
3,58,0.00014204883232832744,"[0.4287078531146248, 0.8470707156338021, 0.8806606128512336, -0.03593006665151641, -0.4055941050572396, 0.7038302717886383]",0.5617500875239837,0.0
3,59,0.00014805356439984163,"[1, 1, 1, -0.07882088870157117, -1, 1]",0.5617500875239837,0.0
3,60,0.00010504469431499948,"[-0.9462753746393185, -0.42269662776786876, 0.11288394384046097, 0.08724217966335701, 0.02894681072120004, -0.3736470101394125]",0.5617500875239837,0.0
3,61,8.109457689142547e-05,"[-0.6892797124901543, 0.6645316072089098, 0.7286613728684727, 0.0931635718753261, -0.24321510064413926, -0.2911657299266184]",0.5617500875239837,0.0
3,62,9.442144405497231e-05,"[-0.6780576279434921, 0.2470535373936262, -0.02783043059562193, 0.9409382170954363, -0.7893832767275172, 0.34751721580705597]",0.5617500875239837,0.0
3,63,8.674186518597193e-05,"[0.6765728346434293, -0.06771922854805629, -0.2245007878871995, 0.37538856058835857, -0.12036948149146869, -0.23218036233731476]",0.5617500875239837,0.0
3,64,9.617054570878623e-05,"[1, -0.12516845205090732, -0.712774731548168, 1, -0.4107085237208839, -0.46621643137918406]",0.5617500875239837,0.0
3,65,6.389808077105413e-05,"[-0.3256749106278116, -0.07986935483541172, 0.2530404257116877, -0.6902667716528865, 0.6785531777572924, -0.6174898127539987]",0.5617500875239837,0.0
3,66,4.0094182440511726e-05,"[-0.32094569294890396, -0.4140189408716748, 0.08666326233276572, -0.5988077469835056, 0.5762817292970814, -0.6959443626617333]",0.5617500875239837,0.0
3,67,5.642557599014963e-05,"[-0.7826625202467123, 1, 0.2265906891410221, -0.5675685338023457, 0.9908011084692889, 0.3495327748296495]",0.5617500875239837,0.0
3,68,0.0850928139142447,"[-0.8097453121066072, 0.9146023786005779, 0.9078697425248654, -0.2540716784008955, 0.19773318978544055, -0.39923121773436576]",0.5617500875239837,0.08509277031349968
4,10,0.00022064039835577602,"[-0.843793361762009, 0.8757403771208427, 0.9181739752252265, -0.6175156302596874, 0.9080422888589188, -0.11190345203924079]",0.5760686978748409,0.0
4,40,0.00025062894874580867,"[-0.8082719935057319, 0.6219553705414429, 0.34550730598903984, -0.376181956534385, 0.6346299519513987, -0.1152451690615234]",0.5760686978748409,0.0
4,56,0.0003198976327575176,"[-0.8209594678449609, -0.5100546638261486, 0.09909730156636201, 1, 0.21159397333269012, -0.8649585644450921]",0.5760686978748409,0.0
4,68,0.0002878211110355984,"[-0.8097453121066072, 0.9146023786005779, 0.9078697425248654, -0.2540716784008955, 0.19773318978544055, -0.39923121773436576]",0.5760686978748409,0.0
4,69,0.00020987941923615138,"[-0.5079482420286175, -0.8829073446027025, 0.2220266886941638, 0.4348875766338398, -0.1921536177355086, -0.8310817015001959]",0.5760686978748409,0.0
4,70,4.509640574767928e-05,"[-0.30367014638295253, -0.462361837768994, 0.06134971441447602, -0.5975018427135724, 0.5904065432428814, -0.7087206010615488]",0.5760686978748409,0.0
4,71,0.2866311968155688,"[-1, 0.8972285572416092, 0.7156539206074697, -0.8201964481290753, 0.5806774410561327, -0.7899279735825258]",0.5760686978748409,0.2866282789507358
4,72,0.00020408149139500748,"[1, 1, 1, -0.09024000633033519, -1, 0.8285772288338]",0.5760686978748409,0.0
4,73,0.00015803207640663884,"[0.4470569294460513, 0.8560237475000347, 0.8839163181005627, -0.0273464638055242, -0.42364632858808426, 0.7155983712136695]",0.5760686978748409,0.0
4,74,0.00013280549760049323,"[-0.986141991970954, 0.0022488475247654793, 0.4945070111369591, -0.8555587410351779, 0.7495215126524684, -0.2540412912956534]",0.5760686978748409,0.0
4,75,0.00014940942540661765,"[0.6080242257356994, -0.18509000198251113, -0.5464888077880367, 0.8161724913112286, -0.32216286241676206, -0.82583512399649]",0.5760686978748409,0.0
4,76,0.00012582958229122575,"[-0.04698294843213918, 0.10707033968684437, -0.2854205145169302, 0.9631498474335106, -0.8010609236196349, 0.04149274319403701]",0.5760686978748409,0.0
4,77,0.00010821657893460984,"[-1, 0.8499071199679435, 0.026221755852508098, 0.5979911560491145, -0.973252665558991, 0.6266023845042276]",0.5760686978748409,0.0
4,78,8.295579920483586e-05,"[0.06097536189895486, 0.262310367145139, 0.19554572903520082, 0.24818816098322555, -0.17573669726217522, -0.2587654013249294]",0.5760686978748409,0.0
