Gen Number,Fitness
0,0.009918166466012889
1,0.00014499880865683374
2,0.00826627285978202
3,0.016825288597075175
4,0.024635182449550864
5,0.005883553962068263
6,0.011669336821813727
7,0.04027810173834989
8,0.08445199171638548
9,0.08977854890801815
10,0.03184341098053181
11,0.027306540392461536
12,0.04491410473257405
13,0.04325530714353507
14,0.05013327766803812
15,0.0368522953962134
16,0.05095952615571101
17,0.04900473492985869
18,0.06258952108316211
19,0.042837405046003404
20,0.04200728780491531
21,0.04299946435198584
22,0.03650095357685541
23,0.026105412432500565
24,0.03927952121705382
25,0.03862705850838447
26,0.056643846696193045
27,0.03707383376159877
28,0.039378091455955534
29,0.06517331168205369
30,0.048281403818693794
31,0.05341230797222354
32,0.05028409717163675
33,0.043721289342885175
34,0.07658013735645566
35,0.04292062085553288
36,0.052968426248013976
37,0.0993871757023954
38,0.048897405965287036
39,0.08294443694397427
40,0.058542909033474824
41,0.025635868015558498
42,0.059200493348096316
43,0.04387832937619417
44,0.05425590205772539
45,0.0253554067523069
46,0.015528460196106658
47,0.03927466776765295
48,0.02348229099524049
49,0.05445840493437838
50,0.035617654437415755
51,0.012030039439307298
52,0.00484901249496862
53,0.05236384781501487
54,0.03946432384442026
55,0.05072892724765423
56,0.04189965671427171
57,0.05491150716466461
58,0.07597299083427424
59,0.04370230611559951
60,0.0516994286629899
61,0.08688640764598667
62,0.07117960289383371
63,0.057197748065641915
64,0.06648727930940437
65,0.05837824466139559
66,0.11429681527279807
67,0.080868500111021
68,0.1247928349042953
69,0.09014025705019925
70,0.17533243999351597
71,0.1612880370782184
72,0.15126330623808099
73,0.06276345515017516
74,0.08723444292443443
75,0.07045286729667946
76,0.06257353630187126
77,0.07040184496317664
78,0.10562937721545917
79,0.09393565105097199
80,0.04731403947845585
81,0.0278488691581733
82,0.02770349836464505
83,0.030264996815487562
84,0.022112586702550584
85,0.026332552725678145
86,0.02517976648684086
87,0.03221971017331127
88,0.03148368752436418
89,0.0653937683245984
90,0.0673898965775323
91,0.07300453522561008
92,0.07011372095359478
93,0.04591607701560716
94,0.044700442371460945
95,0.03970168070531605
96,0.0866635518006438
97,0.10403223322336182
98,0.0830873277012927
99,0.10093954431442498
100,0.10442282796882855
101,0.09970271205756598
102,0.11812742336147235
103,0.10217362350148798
104,0.09451505147299154
105,0.09107091547627295
106,0.09803970146602856
107,0.10291767071737874
108,0.08725906901393557
109,0.1103628300969719
110,0.11809449306641703
111,0.1370875632531018
112,0.1234776508240694
113,0.09590562227122636
114,0.23981881878537298
115,0.21622571231117638
116,0.1512652247571451
117,0.16539577610269432
118,0.19335268960265797
119,0.1691440134395704
120,0.1580433030736716
121,0.1515489055778772
122,0.22795863811509648
123,0.24025358769157976
124,0.21007301911308315
125,0.17146383454019573
126,0.1720988772944644
127,0.16931860674881252
128,0.24135806482113828
129,0.23521969688124486
130,0.34298644890611757
131,0.2054679885788334
132,0.22509872507568301
133,0.17639124618098706
134,0.20246042125790198
135,0.322577874021749
136,0.18892722675865864
137,0.19145384297807427
138,0.20898386580005993
139,0.1770878520987344
140,0.18527770569576224
141,0.17094718675441864
142,0.1757476246313548
143,0.18200771130411086
144,0.24893654365386167
145,0.1772469777434557
146,0.17440225660188274
147,0.1773121633861786
148,0.1840961355380639
149,0.2019734817211704
150,0.2680308674147493
151,0.22786534959166374
152,0.22462963841030828
153,0.26935302116015286
154,0.3553721082621476
155,0.18151223879009765
156,0.1766783053229672
157,0.2884509539334587
158,0.17811737343291825
159,0.26838895677274416
160,0.22923005417018322
161,0.2826917584681754
162,0.19615316542637432
163,0.22331041015588107
164,0.3124300776208381
165,0.2218184556993684
166,0.20032344963061433
167,0.2346438529405234
168,0.15020860909400938
169,0.1670383707819537
170,0.13307456239076648
171,0.20556556593534642
172,0.18266509573068462
173,0.1787581399745921
174,0.2074226096480815
175,0.17501643837766606
176,0.1982745738334348
177,0.23803136715445108
178,0.1801313817337818
179,0.18568016938362625
180,0.2319605443167625
181,0.1786072500233712
182,0.1811633435902032
183,0.28784613657264
184,0.2293689686846791
185,0.25897903639140835
186,0.25786129677651004
187,0.20159946819396782
188,0.2697990409583225
189,0.2364700399090259
190,0.2736492579283558
191,0.2502577275594676
192,0.3093856494818444
193,0.2708293185750976
194,0.22985226885879667
195,0.2661258888468633
196,0.2894468997621094
197,0.18269838220577397
198,0.2677885819855831
199,0.29616310578123783
200,0.3432110379620381
201,0.3695576441519005
202,0.3298020573579944
203,0.24132346660205437
204,0.32551693492928113
205,0.22504593253178293
206,0.3267636790601638
207,0.27271236170022883
208,0.2602356838205552
209,0.28397378174081456
210,0.3118972136772747
211,0.22488423855656445
212,0.1844512127908653
213,0.31486704859932735
214,0.1903588273411581
215,0.13758254399269804
216,0.2612131897772901
217,0.22882106546625924
218,0.2135284814072957
219,0.18876743876241786
220,0.2797108043656451
221,0.1836865318885489
222,0.17713099679493022
223,0.1793446311290327
224,0.11888863615143641
225,0.1749266706099299
226,0.2555605727837971
227,0.26132663142743745
228,0.2942012719422704
229,0.2689324053827923
230,0.2886091412906341
231,0.2583890209799692
232,0.24504456911339917
233,0.21569621682133283
234,0.15574799259351965
235,0.28710294677983406
236,0.34050075745709907
237,0.36608409108541035
238,0.27555414868474426
239,0.2328152406908377
240,0.2869110157187254
241,0.3179317856248985
242,0.18976181632662764
243,0.2034247190253972
244,0.1850948509459369
245,0.18442115348097532
246,0.20118208742634874
247,0.19963988257153398
248,0.2690571058236497
249,0.18285462971477603
250,0.27705827537754046
251,0.22623058082733896
252,0.18630294477244297
253,0.18393400675020494
254,0.203992637800443
255,0.18320046544331164
256,0.2827109729600886
257,0.28709717347367214
258,0.22801153553481318
259,0.19556846867599825
260,0.22184186385209995
261,0.27446596167858295
262,0.1841836783706284
263,0.14648626853615532
264,0.1908113539370808
265,0.09883953583351644
266,0.09238453045761452
267,0.09980616835005236
268,0.10437744617941302
269,0.1543207521875492
270,0.16733847952187678
271,0.27159086366767926
272,0.18282096024514255
273,0.1626092543091132
274,0.2506359125463883
275,0.26163323180223524
276,0.17565918003343586
277,0.21312108548225744
278,0.2733148382725949
279,0.2667793740046128
280,0.2298754732879706
281,0.27146169368697903
282,0.23904858228798842
283,0.2081239315223821
284,0.21663224566586833
285,0.20505590834449783
286,0.18432412735879328
287,0.1837793382807732
288,0.184292989904495
289,0.2760093471255148
290,0.2610380436693498
291,0.22110949355185858
292,0.36686599853323937
293,0.3683015518720964
294,0.2739950747946155
295,0.3870515307407386
296,0.2352470419562008
297,0.3093144910921951
298,0.38410205164223415
299,0.20159613500022017
300,0.20444989243131384
301,0.21452892074111335
302,0.18270399398736
303,0.22838636566306364
304,0.18359442004197318
305,0.18385509781093265
306,0.19133340421312423
307,0.18417680593413185
308,0.18353172241018237
309,0.2212149897642885
310,0.23889701264718868
311,0.23609461733563197
312,0.2697392914283838
313,0.18040803712937434
314,0.09195208477057877
315,0.10001072118511149
316,0.12118845387138884
317,0.13097814728542148
318,0.15746351710960868
319,0.2232572495564927
320,0.19270722743195592
321,0.18617690258086178
322,0.2158041312435842
323,0.2919474626447499
324,0.2674120219312223
325,0.24220330062033085
326,0.1949579323814186
327,0.1821905869635956
328,0.3018870180879326
329,0.24590741243755132
330,0.225090401290465
331,0.1996616712065793
332,0.2279610577464411
333,0.3214705855496873
334,0.22669037741088677
335,0.22032853091610102
336,0.18360217444753302
337,0.246076130868141
338,0.27689662348209465
339,0.2376110061525901
340,0.23931137169201935
341,0.34982274281565773
342,0.32152135202652404
343,0.19003835960199225
344,0.1880241254101866
345,0.2918677388111591
346,0.3210778844768138
347,0.24813790990375142
348,0.3865894560649795
349,0.33396602204417614
350,0.1924193525486959
351,0.1842649678218375
352,0.3233478011817306
353,0.2473741562053779
354,0.24379050341592895
355,0.27235691412583224
356,0.2757523103272826
357,0.23080212932726418
358,0.35367138551471866
359,0.2677851881689209
360,0.18441951827135056
361,0.21996000118884917
362,0.19849215376044813
363,0.31298026532919543
364,0.18384050326040324
365,0.1831113067750303
366,0.26599481845824047
367,0.22376876327293638
368,0.36138360444238476
369,0.3230552685331208
370,0.2071667677217232
371,0.18352113236469203
372,0.20901794108791644
373,0.1838423223240258
374,0.28280968940970497
375,0.18403666111115186
376,0.1842307372022734
377,0.18326948073683313
378,0.20556100480097522
379,0.30351510160841416
380,0.22446730370230691
381,0.24407852684112297
382,0.20172723928882835
383,0.3159021732353923
384,0.19785236288094785
385,0.2744353897756078
386,0.2288899765882011
387,0.35044516638782086
388,0.2602707964034422
389,0.23281093362096011
390,0.20772349928658781
391,0.16925623748775487
392,0.29077893857639375
393,0.29346468343038407
394,0.3002129721649213
395,0.24890944442568172
396,0.21729212155964822
397,0.28441787515963496
398,0.4155649978006225
399,0.2568733193474354
400,0.21208015657172385
401,0.24369388691714117
402,0.25059375887821145
403,0.21544172685994578
404,0.23660652855816328
405,0.20524768558416526
406,0.22572312025131785
407,0.26993629954464576
408,0.25229635722618476
409,0.20844246757216434
410,0.245970890363354
411,0.2801994472939199
412,0.3668120802383411
413,0.3913286678548892
414,0.3217772639601743
415,0.3901654146087366
416,0.3598503549596396
417,0.3060483496314392
418,0.301206480510291
419,0.23226318071738614
420,0.15277614972319994
421,0.13423242668714425
422,0.23887563408728693
423,0.2298133340700934
424,0.2320962755493003
425,0.2630241269728403
426,0.22084854324756523
427,0.3261054732579197
428,0.30454356208688055
429,0.24008714706335038
430,0.2218155703602021
431,0.3204954648192574
432,0.3967567585619569
433,0.2617640319403249
434,0.28888970429531063
435,0.33344608186415736
436,0.1759372272345843
437,0.17813864671914476
438,0.29356174979640764
439,0.30236134328570546
440,0.24634770792425495
441,0.334477864817584
442,0.27664409915322075
443,0.27219710028832494
444,0.32932565126278823
445,0.1932762314659735
446,0.263010909755946
447,0.30568598766977606
448,0.24231583355177091
449,0.24741101352072364
450,0.18595324710509167
451,0.18185831097313634
452,0.21479465656709884
453,0.2706270447397128
454,0.22965491459563486
455,0.20105408028915345
456,0.2667945756253048
457,0.23981873713063145
458,0.2883186692321535
459,0.21093367353187492
460,0.3333306830723685
461,0.326642353914457
462,0.268549882204488
463,0.2860783537416082
464,0.27587382621650164
465,0.2839333232573703
466,0.2951297795282201
467,0.3079226094057969
468,0.22084731821898154
469,0.22574287153356704
470,0.3153747642511505
471,0.27164063166861807
472,0.4032167734579423
473,0.34182796272034
474,0.41892824142033225
475,0.300536510563833
476,0.25606643207643154
477,0.23652731552853226
478,0.2314460852775962
479,0.22565858991025026
480,0.22872892049384852
481,0.21535609823073526
482,0.18189671689820805
483,0.31941764850428606
484,0.36601894080101316
485,0.3643562387717083
486,0.3739880231962468
487,0.4044030984627446
488,0.45194712755436584
489,0.37119658961079915
490,0.339534810855085
491,0.3416060065626507
492,0.18237369876704426
493,0.2375228742245815
494,0.18992470657783253
495,0.34122358960268856
496,0.34452862303591075
497,0.3261943422700768
498,0.33491729227298056
499,0.1865798868296586
